oid,expid,hjd,mjd,mag,magerr,catflags,filtercode,ra,dec,chi,sharp,filefracday,field,ccdid,qid,limitmag,magzp,magzprms,clrcoeff,clrcounc,exptime,airmass,programid
1546208400016456,58447945,2458338.982927918,58338.479456000001,20.2714233,0.15200001,0,zr,5.7217421999999996,13.678045900000001,0.629000008,0.0729999989,20180808479444,1546,0x8,0x4,21.2600002,26.172821,0.0259971432,0.134145766,1.44028863e-05,30,1.05799997,2
1546208400016456,59343418,2458347.9383250088,58347.434189799998,20.134182,0.140497893,0,zr,5.7217428999999997,13.678018099999999,0.760999978,0.0120000001,20180817434062,1546,0x8,0x4,21.7000008,26.1463947,0.0254390258,0.121581554,1.39262693e-05,30,1.05900002,2
1546208400016456,59934649,2458353.8510172446,58353.346493099998,20.253212,0.15048252,0,zr,5.7217741999999996,13.678062799999999,0.224999994,-0.0340000018,20180823346481,1546,0x8,0x4,21.2800007,26.2097702,0.0305332281,0.115592889,2.01448493e-05,30,1.18799996,2
1546208400016456,60135012,2458355.8547735922,58355.3501273,19.6966457,0.105590418,0,zr,5.7217767999999998,13.6779992,0.481000006,0.00300000003,20180825350116,1546,0x8,0x4,20.7900009,26.1974831,0.0349128842,0.123253316,2.63112543e-05,30,1.15799999,2
1546208400016456,60235277,2458356.8574833022,58356.352777799999,20.1433792,0.141270116,0,zr,5.7217688000000004,13.6779709,0.435000002,0.0179999992,20180826352766,1546,0x8,0x4,20.3700008,26.2131786,0.0357407816,0.132184073,2.73233218e-05,30,1.14199996,2
1546208400016456,60837967,2458362.8847093307,58362.379675900003,20.2442894,0.149737328,0,zr,5.7218213999999996,13.678014299999999,0.428000003,-0.0960000008,20180901379630,1546,0x8,0x4,21.2099991,26.2180233,0.0251209028,0.123306751,1.35033761e-05,30,1.06099999,2
1546208400016456,60944324,2458363.9483268457,58363.443240699999,20.2123909,0.147065848,0,zr,5.7217745999999998,13.678058800000001,0.805999994,-0.241999999,20180902443229,1546,0x8,0x4,21.1599998,26.1819019,0.0262578391,0.126197904,1.47879773e-05,30,1.08500004,2
1546208400016456,61036623,2458364.8713690173,58364.366238399998,20.311306,0.155302092,0,zr,5.7218100999999999,13.678025399999999,0.524999976,-0.0780000016,20180903366238,1546,0x8,0x4,21.5499992,26.1770649,0.0254772827,0.116895907,1.39785552e-05,30,1.06900001,2
1546208400016456,61136543,2458365.8706171843,58365.3654398,20.173542,0.143803924,0,zr,5.7218153000000003,13.6780302,0.970000029,-0.0979999974,20180904365428,1546,0x8,0x4,21.5,26.219286,0.0234407261,0.113847002,1.17961263e-05,30,1.06599998,2
1546208400016456,61238717,2458366.8923996254,58366.387175900003,20.1214066,0.139426112,0,zr,5.7217038000000002,13.677974799999999,0.848999977,-0.0120000001,20180905387164,1546,0x8,0x4,21.5799999,26.2050896,0.0260366686,0.123494521,1.45519516e-05,30,1.05200005,2
