wavelength_A,flux,error,model,mission,instrument,plate,mjd,fiberid,specobjid,run2d,programname,data_release
5993.768,7.279672,0.7090649,6.5983973,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
5995.1504,8.339427,0.7347062,6.5833373,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
5996.53,8.046761,0.6718339,6.603923,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
5997.9126,7.576301,0.66864514,6.7105546,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
5999.292,7.539394,0.6656221,6.619533,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6000.6724,7.11766,0.65662956,6.505064,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6002.056,7.663612,0.6643073,6.379341,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6003.437,6.1662955,0.66487116,6.4356766,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6004.8213,7.922852,0.69651306,6.5397396,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6006.2026,7.4564238,0.68042845,6.5714445,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6007.5874,7.8712087,0.6527819,6.7124186,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6008.9697,7.1190724,0.64048296,6.7199025,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6010.352,5.886318,0.63465255,6.60764,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6011.738,7.2056837,0.64478433,6.5520897,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6013.121,7.2447166,0.6462803,6.5281134,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6014.508,5.9312544,0.63145506,6.4924088,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6015.891,8.277412,0.6652945,6.5551167,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6017.2783,6.2856445,0.64524406,6.6019053,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6018.6626,6.7929,0.63783115,6.683142,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6020.0474,6.496732,0.6791075,6.7755103,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6021.4355,7.4590473,0.69590694,6.8334794,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6022.821,8.0972395,0.7242263,6.7963805,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6024.2095,6.5586376,0.67592674,6.6679587,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6025.5957,6.1871986,0.65803134,6.7371845,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6026.985,6.913489,0.6594387,6.820753,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6028.3716,6.4630666,0.66179794,6.854398,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6029.7583,6.706841,0.671145,6.9541664,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6031.149,7.401701,0.67601407,7.1448274,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6032.536,6.9137025,0.6466944,7.2377043,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6033.9272,7.4470234,0.64652795,7.293808,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6035.3154,7.997204,0.65852255,7.204691,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6036.707,6.12132,0.6389611,7.128682,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6038.0957,8.051906,0.6638003,7.1044235,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6039.485,6.5023246,0.65429103,7.1547966,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6040.8774,8.219954,0.67976964,7.3617454,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6042.267,7.358773,0.66590375,7.3993344,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6043.6606,6.0501184,0.62707996,7.441637,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6045.051,6.5870466,0.6378636,7.4443636,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6046.445,6.6537642,0.62621963,7.425875,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6047.836,5.778394,0.6161141,7.396518,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6049.227,6.137736,0.6420903,7.272232,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6050.622,7.2348943,0.68601316,7.2143755,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6052.014,7.5847087,0.68972147,7.2727866,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6053.4097,7.6551967,0.67605,7.340868,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6054.8022,5.653199,0.63549674,7.3473315,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6056.198,6.3056026,0.6472045,7.3814073,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6057.592,6.6662116,0.65195006,7.5504947,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6058.9854,7.7599645,0.66912895,7.450164,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6060.3823,7.169619,0.66015035,7.504548,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6061.7764,6.2664623,0.6381363,7.465812,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6063.1743,6.9884586,0.6537265,7.4015975,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6064.5693,7.81771,0.6856741,7.487134,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6065.968,7.8731985,0.6858345,7.546584,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6067.3633,8.221356,0.68933815,7.5574985,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6068.759,7.81815,0.66219103,7.617696,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6070.158,6.8394256,0.6464674,7.678664,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6071.5547,7.15644,0.6412804,7.699252,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6072.955,5.8893924,0.638305,7.7018027,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6074.352,7.3923364,0.66312194,7.735946,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6075.753,8.582466,0.6866914,7.7638826,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6077.1504,7.4814634,0.66947985,7.695185,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6078.5483,7.1861043,0.65874857,7.650492,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6079.95,7.4127126,0.6598761,7.7073298,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6081.349,6.799393,0.65245855,7.7641735,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6082.7515,6.4208717,0.6442545,7.664717,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6084.1504,6.55879,0.64666384,7.6858234,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6085.5537,7.0260406,0.6485564,7.726726,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6086.9536,6.8684087,0.6493685,7.7931695,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6088.354,6.946945,0.65661967,7.826361,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6089.758,7.143815,0.6840762,7.7743626,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6091.1587,6.178294,0.6799711,7.7358713,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6092.5635,6.4880514,0.6680637,7.8439198,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6093.965,7.502388,0.67304206,7.826221,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6095.37,6.188129,0.6444241,7.7986403,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6096.7725,5.6657667,0.6510606,7.7796464,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6098.178,6.207887,0.6544332,7.752149,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6099.581,7.5889463,0.6588176,7.8205147,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6100.9844,5.7732773,0.63019854,7.8753085,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6102.391,6.5893664,0.639826,7.7465925,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6103.795,6.4783916,0.6438313,7.7321715,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6105.2026,6.754983,0.65104157,7.8490705,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6106.607,6.8823347,0.6621327,7.882278,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6108.015,7.4742804,0.76602256,7.7935266,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6109.4204,9.24149,0.79532766,7.899938,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6110.8257,7.8777294,0.6882668,7.846655,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6112.235,7.774411,0.68212104,7.8050804,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6113.641,5.7557364,0.6493318,7.8003244,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6115.051,6.512861,0.66177654,7.8106995,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6116.4575,7.1796517,0.67320627,7.945094,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6117.868,6.556008,0.6569337,7.8935556,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6119.2754,7.203656,0.6421073,7.8579483,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6120.683,7.2027636,0.64580864,7.8267775,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6122.0947,5.783573,0.631309,7.780054,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6123.503,8.098534,0.6739656,7.765493,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6124.915,9.114151,0.81943405,7.814103,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6126.324,7.7462244,0.7878156,7.7916703,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6127.737,7.0525227,0.6629231,7.8206997,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6129.1465,6.5750604,0.62396437,7.837315,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6130.5566,6.429176,0.60755515,7.834208,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6131.97,7.884255,0.629068,7.8600693,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6133.381,6.6549387,0.6134257,7.8995194,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6134.7954,6.545414,0.61614364,7.8519173,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6136.2065,6.8843746,0.6561746,7.838605,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6137.6216,5.3479185,0.66096973,7.8545647,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6139.0337,6.9387083,0.677229,7.924262,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6140.446,6.248723,0.6525969,7.9936795,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6141.862,7.2777915,0.6258485,7.9154677,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6143.275,6.6513047,0.6135203,7.9229937,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6144.6914,7.1202974,0.6440825,7.8652906,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6146.105,7.0378413,0.6448855,7.7863655,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6147.522,6.5035315,0.62449,7.7267504,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6148.9365,6.782295,0.59447867,7.7276115,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6150.351,7.141091,0.5834097,7.8415127,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6151.769,7.53661,0.5856859,7.8927736,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6153.1846,7.154829,0.59658015,7.8757544,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6154.6035,6.351869,0.60139626,7.8463483,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6156.019,7.459189,0.61901224,7.7972713,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6157.439,7.4318557,0.5974664,7.758648,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6158.8555,7.2588253,0.67608196,7.815726,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6160.272,7.1214848,0.6941075,7.778852,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6161.693,7.7014165,0.7509234,7.8198543,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6163.1104,7.0766163,0.7767166,7.8264103,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6164.5312,7.072214,0.756044,7.821239,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6165.9497,6.9975104,0.700642,7.8554044,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6167.371,6.734844,0.69011843,7.829306,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6168.79,6.882917,0.6085383,7.8111854,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6170.2095,7.2395544,0.56496775,7.805429,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6171.6323,7.4801545,0.57361853,7.796321,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6173.052,7.3562474,0.57475424,7.7669096,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6174.4756,6.8246293,0.5613509,7.7621694,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6175.896,7.481451,0.5583396,7.845438,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6177.32,5.9892917,0.52595055,7.8191686,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6178.741,6.6150594,0.5226178,7.829284,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6180.1626,7.9543805,0.52299124,7.774414,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6181.5874,7.2979937,0.51116943,7.709696,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6183.01,6.1807775,0.49704686,7.703403,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6184.4355,6.4376683,0.49779946,7.654681,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6185.858,5.8555846,0.49582228,7.6771526,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6187.2847,6.9185457,0.60004157,7.6951857,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6188.708,7.604774,0.6058072,7.677763,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6190.132,7.077361,0.5193464,7.684935,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6191.559,7.255605,0.52060235,7.7259765,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6192.9834,7.538709,0.53009474,7.692867,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6194.4116,6.797561,0.5299229,7.6392393,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6195.8364,6.003158,0.5142233,7.6341176,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6197.265,7.6584654,0.5197943,7.643719,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6198.691,7.2784696,0.5035881,7.604926,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6200.117,6.907127,0.50156814,7.572455,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6201.547,7.156603,0.5291219,7.6702294,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6202.973,6.1055794,0.56491613,7.61725,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6204.404,6.373713,0.5772241,7.664822,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6205.831,6.901784,0.54391885,7.6708155,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6207.262,7.214845,0.525469,7.596878,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6208.69,6.967256,0.5262414,7.5673785,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6210.1216,6.4967923,0.5256432,7.6429963,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6211.5503,6.770771,0.53306645,7.6192803,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6212.9795,7.5844603,0.55431557,7.6312113,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6214.412,7.348346,0.55437356,7.6263137,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6215.842,6.418277,0.53536093,7.6056333,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6217.275,7.1793637,0.63551825,7.615522,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6218.7056,7.946985,0.65838736,7.646656,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6220.139,6.39138,0.65100753,7.6773367,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6221.5703,6.38913,0.549442,7.6574917,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6223.0015,6.235553,0.5556426,7.6219583,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6224.4365,6.7364893,0.56510097,7.603,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6225.8687,6.0943656,0.56562835,7.6144233,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6227.304,6.7017703,0.5524684,7.6620193,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6228.737,6.24481,0.52931833,7.7117934,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6230.173,5.3462057,0.5155056,7.605156,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6231.6064,6.390296,0.53630984,7.500828,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6233.04,6.821163,0.59079844,7.5452447,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6234.477,6.9528613,0.68505746,7.6507926,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6235.9116,7.4507937,0.76527077,7.6020207,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6237.3496,6.617378,0.7459822,7.6748548,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6238.784,6.150664,0.686795,7.6498914,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6240.223,6.4705334,0.6272385,7.566929,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6241.6587,6.4887,0.6074479,7.547556,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6243.094,7.9220004,0.63791215,7.581366,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6244.534,6.569095,0.5911309,7.525877,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6245.9707,7.0541544,0.5865119,7.5057764,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6247.411,6.668841,0.5493285,7.4758787,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6248.848,6.765888,0.55488867,7.498601,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6250.289,6.2702894,0.5649047,7.515482,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6251.727,6.3617177,0.57623434,7.490252,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6253.165,6.0497828,0.5580548,7.534364,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6254.607,6.353431,0.5396281,7.547934,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6256.046,6.5910473,0.5676008,7.492519,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6257.489,6.472357,0.64747036,7.503449,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6258.928,7.676271,0.71458995,7.50739,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6260.3716,7.2083383,0.6876317,7.4422703,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6261.8115,4.7825837,0.63382995,7.469852,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6263.252,7.36547,0.66621715,7.4934173,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6264.6963,5.5706544,0.66849583,7.4456887,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6266.1377,6.7681813,0.6237701,7.478918,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6267.5825,6.365734,0.5951324,7.5292892,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6269.0244,6.171153,0.5645611,7.491807,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6270.47,7.00191,0.5571253,7.4689116,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6271.9126,6.81499,0.56339383,7.4660654,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6273.3555,6.450332,0.5705368,7.4241986,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6274.8022,6.744764,0.60083663,7.406717,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6276.2456,7.114175,0.59576017,7.428481,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6277.693,6.8370137,0.5986509,7.4798985,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6279.137,6.1014647,0.59092003,7.544094,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6280.585,5.563969,0.5626479,7.4326487,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6282.03,5.7244263,0.5409126,7.346837,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6283.475,6.1429133,0.54035586,7.3468432,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6284.924,5.942165,0.5487713,7.339882,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6286.3696,5.760271,0.59328955,7.316549,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
6287.8193,5.9912734,0.6900783,7.408724,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
