# wavelength_A flux_1e-17 err_1e-17
5596.2876 9.7892942 0.80633533
5597.5747 10.813431 0.80014712
5598.8657 9.6434469 0.76165539
5600.1538 10.451968 0.77766776
5601.4448 10.211423 0.79110414
5602.7334 10.727152 0.80702746
5604.0254 10.462036 0.78313154
5605.3149 9.8266449 0.77169615
5606.6045 10.491521 0.80517787
5607.897 10.749272 0.80830705
5609.187 9.6524649 0.78102458
5610.4805 10.041358 0.75475502
5611.7715 10.098121 0.74433064
5613.0654 9.3206377 0.7491129
5614.3569 9.1603651 0.75161046
5615.6484 10.285312 0.73742658
5616.9434 9.3965673 0.71661508
5618.2354 9.792098 0.74144012
5619.5308 9.9917727 0.74689567
5620.8237 8.8067923 0.72690094
5622.1201 9.4228725 0.74667126
5623.4131 9.475503 0.76096761
5624.707 10.206897 0.78870124
5626.0039 10.428536 0.7919699
5627.2983 9.1799583 0.7875154
5628.5957 10.121365 0.78330564
5629.8906 11.120887 0.7564308
5631.189 10.743595 0.74906403
5632.4844 11.073267 0.78122014
5633.7803 12.252546 0.81883079
5635.0791 8.787838 0.87429458
5636.3755 11.119364 0.90071672
5637.6753 10.706097 0.8832159
5638.9722 8.3591213 0.8582387
5640.2725 8.6947269 0.86350411
5641.5703 10.545418 0.91061062
5642.8682 10.099717 0.89240944
5644.1694 9.3099365 0.81026357
5645.4678 10.623604 0.76454955
5646.7695 10.069396 0.77626824
5648.0684 10.083284 0.7652632
5649.3711 9.6616306 0.75095093
5650.6704 9.688241 0.74905413
5651.9707 10.068075 0.77300829
5653.2739 10.012365 0.79319185
5654.5742 9.539279 0.80812716
5655.8784 11.334019 0.85484713
5657.1797 11.370552 0.79416871
5658.4839 9.8309155 0.74234325
5659.7856 11.103743 0.78375143
5661.0879 8.8629532 0.78258991
5662.3931 9.9921675 0.81445754
5663.6958 8.7086315 0.7755689
5665.002 10.93692 0.77944118
5666.3052 9.1288328 0.73979604
5667.6118 9.381916 0.74922431
5668.9155 10.894393 0.79249626
5670.2197 10.522466 0.81898564
5671.5273 9.4317322 0.8240087
5672.832 10.471297 0.83917004
5674.1401 10.264246 0.83669341
5675.4453 9.8955097 0.79026598
5676.7539 9.1309261 0.77393955
5678.0601 9.1412716 0.76623541
5679.3696 10.660555 0.7760703
5680.6758 9.1291113 0.79418373
5681.9829 11.681938 0.85974687
5683.293 10.190665 0.82861733
5684.6006 8.6518793 0.83708233
5685.9111 8.2901363 0.87591362
5687.2192 9.7560215 0.87637508
5688.5308 9.5490189 0.86679673
5689.8394 9.9641504 0.89550126
5691.1484 10.088377 0.92907315
5692.4609 10.396234 0.88667822
5693.7705 9.5399523 0.83523715
5695.0835 9.3997154 0.81707942
5696.3936 9.5144253 0.84899628
5697.707 9.2222471 0.84069031
5699.0176 9.8877602 0.81949264
5700.3286 9.208127 0.79491919
5701.6431 8.7952452 0.78237736
5702.9551 10.27014 0.79848486
5704.27 10.115067 0.78034103
5705.5825 10.808256 0.7955907
5706.8979 9.6617451 0.7906847
5708.2109 9.9777746 0.76900274
5709.5239 10.596236 0.78562421
5710.8408 9.8111067 0.78310782
5712.1543 9.2896786 0.77147019
5713.4717 9.1514959 0.77930528
5714.7861 8.9361668 0.75990611
5716.104 8.9003229 0.74106973
5717.4189 9.07166 0.74708897
5718.7339 9.0130892 0.75770813
5720.0527 8.7155914 0.7349031
5721.3687 9.7213621 0.75602359
5722.688 9.0060921 0.76352584
5724.0044 9.1291294 0.77161443
5725.3242 9.9928122 0.77491266
5726.6416 10.40288 0.76816547
5727.959 8.4577484 0.74028778
5729.2798 8.680356 0.75378937
5730.5977 10.106307 0.7761808
5731.9194 9.6663961 0.76258951
5733.2378 9.4859982 0.76430583
5734.5601 9.7480097 0.76872885
5735.8794 8.7511292 0.76305288
5737.1987 8.2190619 0.74446481
5738.5215 8.0729141 0.7365737
5739.8418 8.9420805 0.73341238
5741.1655 8.6093884 0.72464758
5742.4863 9.5700369 0.73566598
5743.8105 8.0774441 0.72756898
5745.1318 9.1973019 0.75925201
5746.4536 9.019969 0.75209749
5747.7783 10.294668 0.76158613
5749.1006 10.284421 0.76072437
5750.4268 9.3683825 0.77794087
5751.7495 9.8570957 0.77994668
5753.0757 7.6790819 0.72503698
5754.3994 8.0404158 0.72257888
5755.7231 10.593805 0.77248782
5757.0503 9.0302296 0.75159943
5758.3745 10.314015 0.75950933
5759.7026 9.5568094 0.75329143
5761.0273 8.7940836 0.73728937
5762.356 8.8413267 0.75477326
5763.6816 8.7734766 0.79405242
5765.0078 9.7071028 0.82501715
5766.3369 9.1911383 0.80573392
5767.6636 8.5511618 0.77994847
5768.9937 9.4908867 0.81387597
5770.3208 9.7466116 0.83572394
5771.6514 9.6437531 0.82689083
5772.979 10.136592 0.8139919
5774.3071 9.9144754 0.78598648
5775.6387 7.7215395 0.74123025
5776.9673 9.0160475 0.76544183
5778.2993 10.019223 0.80137986
5779.6289 9.7883396 0.81616431
5780.9614 9.4366302 0.77975678
5782.2915 8.6705418 0.73327881
5783.625 8.823266 0.74292243
5784.9556 9.4908123 0.7961362
5786.2861 9.9201212 0.8153494
5787.6206 8.3219967 0.77274483
5788.9521 9.6036263 0.77761489
5790.2871 8.3805399 0.79615718
5791.6191 9.2393255 0.85174447
5792.9546 10.239532 0.84195501
5794.2871 8.8262968 0.78171462
5795.6201 9.4423876 0.80118185
5796.9565 9.5072708 0.86470294
5798.29 9.5973196 0.83221829
5799.6274 8.430501 0.76321864
5800.9614 7.6340165 0.74394828
5802.2993 7.815969 0.77327079
5803.6338 9.407877 0.82745743
5804.9692 8.9931021 0.78757095
5806.3076 8.5417042 0.77687436
5807.6436 8.8801546 0.78580028
5808.9824 8.0879593 0.82030445
5810.3188 7.7442799 0.79892844
5811.6587 8.2474556 0.79409134
5812.9956 8.9272747 0.76530224
5814.333 7.9870176 0.7390694
5815.6738 8.4466639 0.76626676
5817.0117 8.5034094 0.78425169
5818.353 9.1211691 0.79561275
5819.6914 8.2837114 0.7794084
5821.0337 8.1173105 0.8050319
5822.3726 8.6316462 0.78756863
5823.7119 9.0105982 0.79030037
5825.0552 9.6723394 0.82141411
5826.395 8.848073 0.81580776
5827.7388 9.565835 0.82439095
5829.0791 9.4962301 0.82033557
5830.4233 7.7343116 0.82701147
5831.7646 9.0075388 0.83587533
5833.1064 7.6041207 0.83514529
5834.4517 8.5583467 0.814022
5835.7935 8.8021936 0.81414288
5837.1396 9.9632778 0.84962416
5838.4824 10.37313 0.87671626
5839.8286 9.3151827 0.81222337
5841.1719 8.6181402 0.81135958
5842.5156 7.0261927 0.79841387
5843.8633 8.5624733 0.81438315
5845.2075 7.9942222 0.79511279
5846.5552 7.2804232 0.77973157
5847.9004 8.3700857 0.7935971
5849.249 8.2618151 0.80721998
5850.5942 7.4285016 0.8243351
5851.9404 9.1661587 0.84555769
5853.2896 8.7750645 0.83294308
5854.6362 7.3290663 0.81974411
5855.9863 7.3647437 0.83188307
5857.3335 7.129602 0.82258731
5858.6841 7.6663051 0.81283063
5860.0322 9.1378546 0.83235151
5861.3799 6.6301551 0.80962336
5862.7319 7.6419492 0.8305794
5864.0806 7.3284392 0.86636531
5865.4326 8.8447943 0.89716429
5866.7822 9.1924391 0.91726637
5868.1348 9.3103695 0.93406004
5869.4849 8.2394648 0.91375947
5870.835 8.3279171 0.88184685
5872.189 9.1677227 0.86314249
5873.54 8.7905159 0.85747713
5874.894 10.149391 0.87935537
5876.2456 9.7533693 0.86714286
5877.6006 9.2374229 0.86370617
5878.9531 8.9988403 0.86815757
5880.3052 9.6933565 0.86627108
5881.6611 9.1500025 0.84639364
5883.0146 9.7343407 0.84506899
5884.3711 9.1394939 0.84129304
5885.7246 9.9691696 0.84369934
5887.082 10.65538 0.88161176
5888.4365 9.3711624 0.98714209
5889.7939 8.9914722 1.2098329
5891.1489 9.9074583 1.4633447
5892.5044 10.757556 1.2590322
5893.8633 9.3348303 0.97489232
5895.2192 9.1195631 1.0801759
5896.5786 7.5758505 1.3716254
5897.9351 7.3213649 1.2844275
5899.2949 8.5397959 0.97533107
5900.6523 9.2178774 0.87651896
5902.0098 9.0448084 0.79613721
5903.3706 8.4846144 0.82190746
5904.7285 8.0999479 0.81068677
5906.0903 8.3296337 0.81266928
5907.4487 8.9215813 0.80493891
5908.811 8.399972 0.78941196
5910.1704 6.9474707 0.7839908
5911.5303 9.4798136 0.82106948
5912.8931 8.6346531 0.81815207
5914.2534 7.3810058 0.82013357
5915.6172 8.2073336 0.90013498
5916.978 7.6535516 0.91819513
5918.3428 7.9227538 0.83882958
5919.7041 7.1905484 0.74805754
5921.0659 7.7136884 0.75150925
5922.4312 8.7069311 0.77833551
5923.7939 7.184763 0.79130518
5925.1597 8.1299353 0.82887185
5926.5229 10.800526 0.84645033
5927.8896 8.1874752 0.78118324
5929.2534 8.3144217 0.74006051
5930.6172 7.8306446 0.76910168
5931.9849 8.5411158 0.80604964
5933.3496 8.0875502 0.85584199
5934.7178 7.1922245 0.84489685
5936.083 8.2571812 0.81175399
5937.4517 8.5468035 0.7851758
5938.8179 7.7437587 0.74584574
5940.1841 7.2434888 0.74149632
5941.5537 6.7885838 0.71757656
5942.9204 6.8583851 0.71502358
5944.291 8.0359221 0.71597999
5945.6587 7.4384952 0.72116494
5947.0298 7.6115556 0.73256916
5948.3975 7.176785 0.73220235
5949.7661 8.8999529 0.74166292
5951.1382 7.0818286 0.71766055
5952.5073 7.2716432 0.72070205
5953.8799 7.1861954 0.77368456
5955.2495 6.8886905 0.77050579
5956.6226 7.4283152 0.73602515
5957.9932 7.9659524 0.68901986
5959.3638 7.6319966 0.67607629
5960.7378 6.4694638 0.69790703
5962.1094 7.3694062 0.73161334
5963.4839 8.1747751 0.71776783
5964.856 8.708971 0.71068305
5966.2314 7.3456373 0.68406677
5967.604 7.5819278 0.68207622
5968.9766 7.1776824 0.7043674
5970.353 7.0514073 0.71106714
5971.7266 7.6327844 0.73526084
5973.1035 7.0537434 0.712677
5974.478 6.8567586 0.68956667
5975.8555 7.5962448 0.68082821
5977.2305 7.6512184 0.68918103
5978.6055 8.1817608 0.71842456
5979.9839 6.3905449 0.70403409
5981.3599 6.8699994 0.71157867
5982.7388 6.1884723 0.69669718
5984.1152 6.750958 0.6620779
5985.4951 6.7348785 0.65192747
5986.8721 7.8069935 0.68449819
5988.2495 7.7158651 0.67338502
5989.6304 7.0913405 0.64748544
5991.0083 7.1728926 0.64257288
5992.3896 7.0347834 0.64875203
5993.7681 7.2796721 0.7090649
5995.1504 8.339427 0.73470622
5996.5298 8.0467606 0.67183387
5997.9126 7.5763011 0.66864514
5999.292 7.5393939 0.66562212
6000.6724 7.11766 0.65662956
6002.0562 7.6636119 0.6643073
6003.437 6.1662955 0.66487116
6004.8213 7.922852 0.69651306
6006.2026 7.4564238 0.68042845
6007.5874 7.8712087 0.6527819
6008.9697 7.1190724 0.64048296
6010.3521 5.8863182 0.63465255
6011.7378 7.2056837 0.64478433
6013.1211 7.2447166 0.64628029
6014.5078 5.9312544 0.63145506
6015.8911 8.2774124 0.66529453
6017.2783 6.2856445 0.64524406
6018.6626 6.7929001 0.63783115
6020.0474 6.4967322 0.67910749
6021.4355 7.4590473 0.69590694
6022.8208 8.0972395 0.7242263
6024.2095 6.5586376 0.67592674
6025.5957 6.1871986 0.65803134
6026.9849 6.9134889 0.65943873
6028.3716 6.4630666 0.66179794
6029.7583 6.706841 0.67114502
6031.1489 7.401701 0.67601407
6032.5361 6.9137025 0.64669442
6033.9272 7.4470234 0.64652795
6035.3154 7.9972038 0.65852255
6036.707 6.1213198 0.63896108
6038.0957 8.0519056 0.6638003
6039.4849 6.5023246 0.65429103
6040.8774 8.2199535 0.67976964
6042.2671 7.3587732 0.66590375
6043.6606 6.0501184 0.62707996
6045.0508 6.5870466 0.63786358
6046.4448 6.6537642 0.62621963
6047.8359 5.7783942 0.61611408
6049.2271 6.1377358 0.64209032
6050.6221 7.2348943 0.68601316
6052.0142 7.5847087 0.68972147
6053.4097 7.6551967 0.67605001
6054.8022 5.6531992 0.63549674
6056.1982 6.3056026 0.64720452
6057.5918 6.6662116 0.65195006
6058.9854 7.7599645 0.66912895
6060.3823 7.1696191 0.66015035
6061.7764 6.2664623 0.63813633
6063.1743 6.9884586 0.65372652
6064.5693 7.8177099 0.68567407
6065.9678 7.8731985 0.68583453
6067.3633 8.2213564 0.68933815
6068.7588 7.81815 0.66219103
6070.1582 6.8394256 0.64646739
6071.5547 7.1564398 0.64128041
6072.9551 5.8893924 0.63830501
6074.3521 7.3923364 0.66312194
6075.7529 8.5824661 0.6866914
6077.1504 7.4814634 0.66947985
6078.5483 7.1861043 0.65874857
6079.9502 7.4127126 0.65987611
6081.3491 6.7993932 0.65245855
6082.7515 6.4208717 0.64425451
6084.1504 6.5587902 0.64666384
6085.5537 7.0260406 0.64855641
6086.9536 6.8684087 0.64936852
6088.354 6.9469452 0.65661967
6089.7578 7.143815 0.68407619
6091.1587 6.1782942 0.6799711
6092.5635 6.4880514 0.6680637
6093.9648 7.502388 0.67304206
6095.3701 6.1881289 0.64442408
6096.7725 5.6657667 0.65106058
6098.1782 6.2078872 0.65443319
6099.5811 7.5889463 0.65881759
6100.9844 5.7732773 0.63019854
6102.3911 6.5893664 0.639826
6103.7949 6.4783916 0.64383131
6105.2026 6.7549829 0.65104157
6106.6069 6.8823347 0.66213268
6108.0151 7.4742804 0.76602256
6109.4204 9.2414904 0.79532766
6110.8257 7.8777294 0.68826681
6112.2349 7.7744112 0.68212104
6113.6411 5.7557364 0.64933181
6115.0508 6.5128608 0.66177654
6116.4575 7.1796517 0.67320627
6117.8682 6.5560079 0.65693372
6119.2754 7.2036562 0.64210731
6120.6831 7.2027636 0.64580864
6122.0947 5.7835732 0.63130897
6123.5029 8.0985336 0.67396557
6124.915 9.114151 0.81943405
6126.3242 7.7462244 0.78781557
6127.7368 7.0525227 0.6629231
6129.1465 6.5750604 0.62396437
6130.5566 6.4291759 0.60755515
6131.9702 7.8842549 0.62906802
6133.3809 6.6549387 0.61342567
6134.7954 6.545414 0.61614364
6136.2065 6.8843746 0.6561746
6137.6216 5.3479185 0.66096973
6139.0337 6.9387083 0.67722899
6140.4458 6.248723 0.65259689
6141.8618 7.2777915 0.62584847
6143.2749 6.6513047 0.61352032
6144.6914 7.1202974 0.64408249
6146.105 7.0378413 0.64488548
6147.522 6.5035315 0.62449002
6148.9365 6.7822952 0.59447867
6150.3511 7.1410909 0.58340973
6151.769 7.5366101 0.58568591
6153.1846 7.154829 0.59658015
6154.6035 6.3518691 0.60139626
6156.019 7.4591889 0.61901224
6157.439 7.4318557 0.59746641
6158.8555 7.2588253 0.67608196
6160.272 7.1214848 0.69410747
6161.6929 7.7014165 0.7509234
6163.1104 7.0766163 0.77671659
6164.5312 7.0722141 0.75604397
6165.9497 6.9975104 0.70064199
6167.3711 6.7348442 0.69011843
6168.79 6.8829169 0.60853833
6170.2095 7.2395544 0.56496775
6171.6323 7.4801545 0.57361853
6173.0518 7.3562474 0.57475424
6174.4756 6.8246293 0.56135088
6175.896 7.481451 0.5583396
6177.3198 5.9892917 0.52595055
6178.7412 6.6150594 0.52261782
6180.1626 7.9543805 0.52299124
6181.5874 7.2979937 0.51116943
6183.0098 6.1807775 0.49704686
6184.4355 6.4376683 0.49779946
6185.8579 5.8555846 0.49582228
6187.2847 6.9185457 0.60004157
6188.708 7.604774 0.60580719
6190.1318 7.0773611 0.51934642
6191.5591 7.2556052 0.52060235
6192.9834 7.5387092 0.53009474
6194.4116 6.7975612 0.5299229
6195.8364 6.0031581 0.51422328
6197.2651 7.6584654 0.51979429
6198.6909 7.2784696 0.50358808
6200.1172 6.9071269 0.50156814
6201.5469 7.1566029 0.52912188
6202.9731 6.1055794 0.56491613
6204.4038 6.373713 0.57722408
6205.8311 6.9017839 0.54391885
6207.2622 7.2148452 0.52546901
6208.6899 6.9672561 0.52624142
6210.1216 6.4967923 0.52564323
6211.5503 6.770771 0.53306645
6212.9795 7.5844603 0.55431557
6214.4121 7.3483462 0.55437356
6215.8418 6.4182768 0.53536093
6217.2749 7.1793637 0.63551825
6218.7056 7.9469848 0.65838736
6220.1392 6.3913798 0.65100753
6221.5703 6.3891301 0.54944199
6223.0015 6.2355528 0.5556426
6224.4365 6.7364893 0.56510097
6225.8687 6.0943656 0.56562835
6227.3042 6.7017703 0.55246842
6228.7368 6.2448101 0.52931833
6230.1729 5.3462057 0.51550561
6231.6064 6.390296 0.53630984
6233.04 6.8211632 0.59079844
6234.4771 6.9528613 0.68505746
6235.9116 7.4507937 0.76527077
6237.3496 6.6173782 0.74598223
6238.7842 6.1506639 0.686795
6240.2231 6.4705334 0.62723851
6241.6587 6.4886999 0.60744792
6243.0942 7.9220004 0.63791215
6244.5342 6.5690951 0.59113091
6245.9707 7.0541544 0.58651191
6247.4111 6.6688409 0.54932851
6248.8481 6.7658882 0.55488867
6250.2891 6.2702894 0.56490469
6251.7271 6.3617177 0.57623434
6253.165 6.0497828 0.5580548
6254.6069 6.3534312 0.53962809
6256.0459 6.5910473 0.56760079
6257.4888 6.4723568 0.64747036
6258.9282 7.676271 0.71458995
6260.3716 7.2083383 0.68763173
6261.8115 4.7825837 0.63382995
6263.252 7.3654699 0.66621715
6264.6963 5.5706544 0.66849583
6266.1377 6.7681813 0.62377012
6267.5825 6.3657341 0.59513241
6269.0244 6.1711531 0.56456113
6270.4702 7.0019102 0.55712527
6271.9126 6.81499 0.56339383
6273.3555 6.4503322 0.57053679
6274.8022 6.7447639 0.60083663
6276.2456 7.1141748 0.59576017
6277.6929 6.8370137 0.59865087
6279.1372 6.1014647 0.59092003
6280.585 5.5639691 0.56264788
6282.0298 5.7244263 0.54091263
6283.4751 6.1429133 0.54035586
6284.9238 5.9421649 0.54877132
6286.3696 5.7602711 0.59328955
6287.8193 5.9912734 0.69007832
6289.2661 5.5132585 0.69027489
6290.7163 6.3001766 0.60862613
6292.1636 6.2193813 0.53539902
6293.6108 5.9624963 0.51716328
6295.062 6.1365924 0.51718432
6296.5103 6.1592164 0.53793758
6297.9624 7.0985193 0.62450129
6299.4111 6.9239912 0.82709056
6300.8638 7.7531743 0.94243848
6302.3135 6.5988073 0.92095906
6303.7632 7.4247799 0.86960977
6305.2168 7.6009331 0.71592635
6306.6675 6.0129871 0.62249845
6308.1216 6.5387683 0.72755563
6309.5728 6.4786415 0.69288403
6311.0278 7.6651888 0.58990794
6312.4795 6.1483235 0.51467317
6313.9316 6.159986 0.4955014
6315.3877 6.1867671 0.48420614
6316.8403 5.5397577 0.47071534
6318.2974 6.744885 0.47826335
6319.751 6.8911223 0.4979344
6321.208 6.5217609 0.51441026
6322.6621 6.1801753 0.52723956
6324.1201 6.9013996 0.53787655
6325.5752 7.0794711 0.54052603
6327.0303 5.8812695 0.51431328
6328.4893 5.7107925 0.52785057
6329.9453 6.176897 0.57415551
6331.4048 6.8664193 0.59786409
6332.8613 7.1665783 0.54650527
6334.3218 6.1505814 0.48665214
6335.7788 7.1153798 0.46891752
6337.2363 6.290976 0.44936398
6338.6978 6.2487864 0.46314999
6340.1558 6.9686084 0.50756228
6341.6182 6.6127911 0.52150106
6343.0767 6.8481865 0.49616084
6344.5396 6.4079103 0.47344652
6345.999 6.6015825 0.47649059
6347.459 6.4952502 0.46304032
6348.9229 6.5410609 0.4789162
6350.3833 6.452107 0.48530015
6351.8477 5.8922405 0.48062497
6353.3091 6.0276804 0.4627108
6354.7739 7.1271353 0.47981542
6356.2358 7.3524389 0.51210177
6357.6982 6.9188652 0.52240175
6359.1641 6.8840847 0.50529301
6360.627 6.0257711 0.47122252
6362.0938 6.1966066 0.4718644
6363.5576 7.9388299 0.55628258
6365.0249 6.2789993 0.580015
6366.4893 7.826582 0.57209516
6367.9536 7.8240862 0.51710564
6369.4224 6.1480765 0.47461373
6370.8877 6.6265645 0.48178881
6372.3564 6.4484477 0.47379956
6373.8228 6.6252084 0.46660167
6375.2925 6.3147631 0.45593101
6376.7588 6.2129545 0.45598137
6378.2261 6.7704544 0.46040076
6379.6968 6.6292305 0.47061795
6381.1646 6.5197892 0.47275957
6382.6357 7.3727846 0.49828038
6384.104 7.74088 0.49301264
6385.5762 6.9383216 0.47896045
6387.0454 6.7105412 0.49231273
6388.5146 7.2921114 0.49435371
6389.9878 6.8054938 0.47193113
6391.458 7.0517459 0.4577786
6392.9316 6.300087 0.4471806
6394.4023 6.8052936 0.44865444
6395.877 7.2794857 0.45548165
6397.3481 6.4300866 0.46047059
6398.8198 6.4046831 0.47323933
6400.2954 6.6432633 0.46538064
6401.7681 6.0355983 0.44478667
6403.2441 7.2107306 0.45579931
6404.7173 6.1869736 0.44539502
6406.1943 5.6884875 0.43843094
6407.668 6.7267861 0.45267695
6409.1421 6.9888334 0.46459636
6410.6196 6.7368798 0.46195534
6412.0947 6.2536421 0.4544822
6413.5732 6.4622488 0.47458178
6415.0488 7.2156825 0.48020589
6416.5278 5.9991426 0.45732144
6418.0039 5.9440713 0.44397563
6419.4805 6.5340986 0.45909995
6420.9609 5.7197075 0.45406708
6422.438 6.9157763 0.47145537
6423.9189 6.227036 0.45348406
6425.397 6.4869666 0.46855283
6426.8784 6.5800147 0.46902859
6428.3569 7.3574424 0.4669795
6429.8359 7.0164371 0.47638375
6431.3184 7.0714641 0.48923218
6432.7979 7.0159688 0.47467449
6434.2812 5.6823907 0.45297727
6435.7617 5.8899174 0.45482394
6437.2456 6.4554887 0.46724877
6438.7266 5.859798 0.46001685
6440.2114 6.3381996 0.45498419
6441.6929 6.6036282 0.44698787
6443.1748 6.1822567 0.44688323
6444.6606 6.6866269 0.4652859
6446.1431 7.5912666 0.48639181
6447.6294 6.4796629 0.45574775
6449.1128 6.676157 0.45709667
6450.6001 5.7043786 0.44629693
6452.084 6.9027653 0.46990159
6453.5684 7.4781222 0.49018899
6455.0566 6.21246 0.47301102
6456.5415 6.6384897 0.49095562
6458.0303 6.8459301 0.5089646
6459.5161 7.0285435 0.50594813
6461.0054 6.4616737 0.47494662
6462.4917 6.6629248 0.46913734
6463.9785 7.0015755 0.49596071
6465.4692 7.1970959 0.53040183
6466.9565 6.3537545 0.54178476
6468.4478 5.4483323 0.5213204
6469.936 5.9521003 0.52356398
6471.4277 6.4066172 0.53922349
6472.9165 7.465817 0.56328773
6474.4058 6.6734514 0.51117277
6475.8984 6.621439 0.47403979
6477.3882 5.3466167 0.45885339
6478.8818 6.3515654 0.47770584
6480.3726 6.4678602 0.46772915
6481.8667 7.6089358 0.47681439
6483.3579 6.4738688 0.4613359
6484.8496 6.562675 0.4560779
6486.3447 7.2940559 0.4468362
6487.8369 7.0889797 0.4501321
6489.333 7.0151863 0.46007979
6490.8262 6.0830097 0.46045092
6492.3228 6.7411242 0.45655692
6493.8164 6.2179747 0.43525961
6495.3101 6.9235139 0.43942705
6496.8081 8.1691236 0.49760592
6498.3027 7.3888927 0.57674241
6499.8013 7.3918242 0.64126015
6501.2964 7.4131031 0.58954746
6502.7954 6.6679864 0.51846969
6504.2915 7.0457039 0.51728672
6505.7876 6.8764114 0.52712119
6507.2881 6.4450312 0.49263832
6508.7852 7.4925213 0.46474075
6510.2861 6.2920175 0.42770001
6511.7837 7.0261955 0.43675163
6513.2852 6.9867582 0.43726915
6514.7837 6.6466713 0.44342741
6516.2822 6.4001865 0.43307409
6517.7852 6.3105278 0.41948766
6519.2842 7.1171689 0.43723533
6520.7876 7.3201356 0.47665253
6522.2876 7.9647436 0.51621103
6523.792 7.7122579 0.49652159
6525.2925 7.5048037 0.46905214
6526.7939 7.2122216 0.44362459
6528.2988 6.6706524 0.42831984
6529.8008 6.9962163 0.44692039
6531.3062 7.3824615 0.48084515
6532.8091 7.017499 0.55264044
6534.3154 6.3976893 0.594791
6535.8184 6.3463778 0.54404062
6537.3223 6.8813534 0.46626106
6538.8296 7.2176814 0.4349148
6540.334 5.8188486 0.47982371
6541.8423 7.376318 0.52192611
6543.3472 7.4105043 0.48952511
6544.856 6.6258707 0.50354862
6546.3613 6.7110968 0.50728375
6547.8677 7.4733772 0.49792859
6549.3774 7.5569105 0.46774787
6550.8843 7.8684616 0.48937136
6552.3945 8.8922377 0.55557519
6553.9019 8.7660618 0.60111463
6555.4136 10.36623 0.60761154
6556.9214 11.247954 0.59716171
6558.4336 11.327898 0.56225753
6559.9424 9.9230652 0.65694195
6561.4512 10.182561 0.65136641
6562.9644 13.534144 0.7975685
6564.4741 13.000213 0.99107438
6565.9878 10.029808 0.61444074
6567.4985 10.423328 0.59751469
6569.0127 10.238304 0.60924011
6570.5239 11.228292 0.63733673
6572.0356 10.828743 0.63893092
6573.5513 12.156535 0.62657279
6575.0635 11.835603 0.64375883
6576.5796 9.0547085 0.65388882
6578.0923 10.946795 0.71561301
6579.6094 10.772477 0.61218643
6581.123 8.5283728 0.51881301
6582.6372 10.224259 0.51298183
6584.1548 8.8111944 0.48989025
6585.6694 8.6399775 0.49334306
6587.1885 8.4247341 0.47760546
6588.7036 9.2742014 0.49232063
6590.2231 8.4789343 0.48145434
6591.7393 8.1083708 0.47765142
6593.2554 8.3417854 0.47637784
6594.7759 7.8626761 0.47355711
6596.293 7.503696 0.47225824
6597.814 7.0350509 0.48065713
6599.332 6.8366008 0.49926063
6600.8535 7.421567 0.50398964
6602.3721 7.0259223 0.49120027
6603.8911 7.0294132 0.49399132
6605.4141 7.4929409 0.63003868
6606.9336 6.6181512 0.61257827
6608.457 7.9768224 0.515634
6609.9771 6.8055334 0.52012652
6611.5015 6.3097281 0.51458269
6613.0225 7.6236439 0.47071114
6614.5439 7.3906474 0.47380224
6616.0693 7.2340269 0.46804893
6617.5913 7.2283287 0.46065903
6619.1172 7.5873857 0.46654341
6620.6396 5.7756205 0.43405655
6622.1665 6.5107059 0.44371328
6623.6899 6.9164414 0.44573045
6625.2139 7.4874096 0.45361069
6626.7417 5.9615192 0.50626343
6628.2661 6.575109 0.51555032
6629.7944 7.1718631 0.45554486
6631.3198 6.293931 0.44538319
6632.8486 7.0396237 0.45863813
6634.3745 7.4648128 0.47995487
6635.9009 6.5867047 0.50473475
6637.4312 7.1944847 0.52436829
6638.958 7.8752775 0.50288552
6640.4888 7.2395148 0.46264535
6642.0166 6.7083468 0.50475681
6643.5483 6.3759117 0.50207084
6645.0767 7.0174298 0.450306
6646.6055 7.7780771 0.4720706
6648.1382 6.9856982 0.46904269
6649.6675 7.2203317 0.46537337
6651.2007 7.053134 0.45447108
6652.731 6.3010116 0.46038476
6654.2651 6.8735085 0.48721525
6655.7959 7.3163218 0.48595712
6657.3271 6.3605165 0.44918793
6658.8623 7.6983042 0.46532211
6660.394 8.0540085 0.4678269
6661.9297 6.4411092 0.51463652
6663.4624 6.6855426 0.52115154
6664.999 6.3943372 0.4446702
6666.5322 7.3238392 0.45981035
6668.0659 6.7277188 0.47209448
6669.6035 6.7708387 0.47945696
6671.1377 7.1767378 0.4626196
6672.6763 7.1914124 0.44603786
6674.2114 7.29739 0.46790969
6675.7505 7.6839852 0.51504385
6677.2861 8.3724689 0.51958847
6678.8257 7.7032013 0.48786718
6680.3623 7.3284163 0.50712687
6681.8989 5.8583331 0.49425906
6683.4399 6.8251638 0.45564952
6684.9775 7.1403131 0.45682922
6686.519 7.2549767 0.44855958
6688.0571 8.0268383 0.45902738
6689.5996 6.6724339 0.51634818
6691.1382 7.7167797 0.53383857
6692.6777 6.9580793 0.45847049
6694.2212 7.0789413 0.45409834
6695.7607 6.8143406 0.43727839
6697.3052 7.0308585 0.43696684
6698.8457 7.0259976 0.44037378
6700.3906 6.5993834 0.44354421
6701.9316 6.5056224 0.44533217
6703.4736 6.692996 0.43804452
6705.0195 6.4445276 0.43455663
6706.562 6.4833851 0.44145671
6708.1084 6.8826151 0.45422187
6709.6519 6.9200339 0.44341001
