# wavelength_A donor_subtracted_flux_1e-17 err_1e-17
5802.299 7.785441 0.7732708
5803.634 9.378518 0.8274574
5804.969 8.969231 0.7875709
5806.308 8.51903 0.7768744
5807.644 8.862083 0.7858003
5808.982 8.070915 0.8203044
5810.319 7.725223 0.7989284
5811.659 8.22524 0.7940913
5812.996 8.901669 0.7653022
5814.333 7.972206 0.7390694
5815.674 8.428517 0.7662668
5817.012 8.483279 0.7842517
5818.353 9.103914 0.7956127
5819.691 8.270197 0.7794084
5821.034 8.09852 0.8050319
5822.373 8.60965 0.7875686
5823.712 8.994158 0.7903004
5825.055 9.649293 0.8214141
5826.395 8.825391 0.8158078
5827.739 9.543663 0.8243909
5829.079 9.470427 0.8203356
5830.423 7.723213 0.8270115
5831.765 8.993212 0.8358753
5833.106 7.591325 0.8351453
5834.452 8.545068 0.814022
5835.793 8.780268 0.8141429
5837.14 9.940271 0.8496242
5838.482 10.34797 0.8767163
5839.829 9.295794 0.8122234
5841.172 8.60466 0.8113596
5842.516 7.011397 0.7984139
5843.863 8.540958 0.8143831
5845.208 7.975897 0.7951128
5846.555 7.270355 0.7797316
5847.9 8.354653 0.7935971
5849.249 8.243671 0.80722
5850.594 7.409061 0.8243351
5851.94 9.151856 0.8455577
5853.29 8.759282 0.8329431
5854.636 7.31596 0.8197441
5855.986 7.361081 0.8318831
5857.333 7.122141 0.8225873
5858.684 7.65342 0.8128306
5860.032 9.125104 0.8323515
5861.38 6.619803 0.8096234
5862.732 7.628937 0.8305794
5864.081 7.312718 0.8663653
5865.433 8.833654 0.8971643
5866.782 9.184517 0.9172664
5868.135 9.298226 0.93406
5869.485 8.227556 0.9137595
5870.835 8.318039 0.8818468
5872.189 9.156667 0.8631425
5873.54 8.780739 0.8574771
5874.894 10.1422 0.8793554
5876.246 9.74644 0.8671429
5877.601 9.227167 0.8637062
5878.953 8.989187 0.8681576
5880.305 9.689997 0.8662711
5881.661 9.141231 0.8463936
5883.015 9.712579 0.845069
5884.371 9.118731 0.841293
5885.725 9.962207 0.8436993
5887.082 10.62841 0.8816118
5888.436 9.348856 0.9871421
5889.794 8.983157 1.209833
5891.149 9.901544 1.463345
5892.504 10.74919 1.259032
5893.863 9.322349 0.9748923
5895.219 9.112979 1.080176
5896.579 7.565786 1.371625
5897.935 7.316614 1.284428
5899.295 8.53466 0.9753311
5900.652 9.206282 0.876519
5902.01 9.032017 0.7961372
5903.371 8.47555 0.8219075
5904.729 8.091888 0.8106868
5906.09 8.31707 0.8126693
5907.449 8.912778 0.8049389
5908.811 8.391475 0.789412
5910.17 6.934963 0.7839908
5911.53 9.472168 0.8210695
5912.893 8.625476 0.8181521
5914.253 7.370344 0.8201336
5915.617 8.199354 0.900135
5916.978 7.641172 0.9181951
5918.343 7.910866 0.8388296
5919.704 7.186375 0.7480575
5921.066 7.699629 0.7515093
5922.431 8.696362 0.7783355
5923.794 7.177497 0.7913052
5925.16 8.117877 0.8288718
5926.523 10.78873 0.8464503
5927.89 8.177937 0.7811832
5929.253 8.30922 0.7400605
5930.617 7.822264 0.7691017
5931.985 8.530336 0.8060496
5933.35 8.07907 0.855842
5934.718 7.18232 0.8448969
5936.083 8.249952 0.811754
5937.452 8.53487 0.7851758
5938.818 7.731582 0.7458457
5940.184 7.232582 0.7414963
5941.554 6.772303 0.7175766
5942.92 6.841483 0.7150236
5944.291 8.017515 0.71598
5945.659 7.427692 0.7211649
5947.03 7.606381 0.7325692
5948.398 7.170981 0.7322024
5949.766 8.893227 0.7416629
5951.138 7.06092 0.7176605
5952.507 7.252371 0.720702
5953.88 7.175433 0.7736846
5955.249 6.877926 0.7705058
5956.623 7.422395 0.7360252
5957.993 7.960352 0.6890199
5959.364 7.616181 0.6760763
5960.738 6.455762 0.697907
5962.109 7.355221 0.7316133
5963.484 8.165673 0.7177678
5964.856 8.702245 0.710683
5966.231 7.340181 0.6840668
5967.604 7.578714 0.6820762
5968.977 7.168226 0.7043674
5970.353 7.039834 0.7110671
5971.727 7.624867 0.7352608
5973.104 7.04619 0.712677
5974.478 6.845134 0.6895667
5975.855 7.582149 0.6808282
5977.23 7.639593 0.689181
5978.605 8.171133 0.7184246
5979.984 6.378807 0.7040341
5981.36 6.859805 0.7115787
5982.739 6.174503 0.6966972
5984.115 6.740067 0.6620779
5985.495 6.721837 0.6519275
5986.872 7.793824 0.6844982
5988.249 7.707732 0.673385
5989.63 7.082956 0.6474854
5991.008 7.162025 0.6425729
5992.39 7.023988 0.648752
5993.768 7.263283 0.7090649
5995.15 8.323546 0.7347062
5996.53 8.033848 0.6718339
5997.913 7.560079 0.6686451
5999.292 7.525787 0.6656221
6000.672 7.106967 0.6566296
6002.056 7.649012 0.6643073
6003.437 6.15147 0.6648712
6004.821 7.914735 0.6965131
6006.203 7.445496 0.6804284
6007.587 7.855602 0.6527819
6008.97 7.110081 0.640483
6010.352 5.873047 0.6346525
6011.738 7.188885 0.6447843
6013.121 7.22745 0.6462803
6014.508 5.919621 0.6314551
6015.891 8.268887 0.6652945
6017.278 6.274628 0.6452441
6018.663 6.778407 0.6378312
6020.047 6.482824 0.6791075
6021.435 7.448271 0.6959069
6022.821 8.087181 0.7242263
6024.209 6.549279 0.6759267
6025.596 6.179017 0.6580313
6026.985 6.902199 0.6594387
6028.372 6.444768 0.6617979
6029.758 6.69029 0.671145
6031.149 7.386016 0.6760141
6032.536 6.901873 0.6466944
6033.927 7.436209 0.6465279
6035.315 7.985448 0.6585226
6036.707 6.106392 0.6389611
6038.096 8.034065 0.6638003
6039.485 6.486797 0.654291
6040.877 8.204732 0.6797696
6042.267 7.336185 0.6659038
6043.661 6.032389 0.62708
6045.051 6.573968 0.6378636
6046.445 6.637604 0.6262196
6047.836 5.764812 0.6161141
6049.227 6.124729 0.6420903
6050.622 7.21844 0.6860132
6052.014 7.565909 0.6897215
6053.41 7.643021 0.67605
6054.802 5.640952 0.6354967
6056.198 6.291009 0.6472045
6057.592 6.650429 0.6519501
6058.985 7.744036 0.6691289
6060.382 7.155173 0.6601503
6061.776 6.245947 0.6381363
6063.174 6.966085 0.6537265
6064.569 7.799345 0.6856741
6065.968 7.855751 0.6858345
6067.363 8.20758 0.6893381
6068.759 7.802269 0.662191
6070.158 6.822663 0.6464674
6071.555 7.141106 0.6412804
6072.955 5.873198 0.638305
6074.352 7.378353 0.6631219
6075.753 8.567685 0.6866914
6077.15 7.464976 0.6694798
6078.548 7.165877 0.6587486
6079.95 7.396899 0.6598761
6081.349 6.78385 0.6524585
6082.752 6.40331 0.6442545
6084.15 6.547654 0.6466638
6085.554 7.009121 0.6485564
6086.954 6.849956 0.6493685
6088.354 6.931716 0.6566197
6089.758 7.128419 0.6840762
6091.159 6.162242 0.6799711
6092.564 6.468494 0.6680637
6093.965 7.487418 0.6730421
6095.37 6.169604 0.6444241
6096.773 5.648616 0.6510606
6098.178 6.197147 0.6544332
6099.581 7.573061 0.6588176
6100.984 5.757306 0.6301985
6102.391 6.575486 0.639826
6103.795 6.461765 0.6438313
6105.203 6.736397 0.6510416
6106.607 6.86339 0.6621327
6108.015 7.459384 0.7660226
6109.42 9.228014 0.7953277
6110.826 7.864785 0.6882668
6112.235 7.760849 0.682121
6113.641 5.736712 0.6493318
6115.051 6.494718 0.6617765
6116.458 7.164373 0.6732063
6117.868 6.54035 0.6569337
6119.275 7.189249 0.6421073
6120.683 7.192153 0.6458086
6122.095 5.773429 0.631309
6123.503 8.085131 0.6739656
6124.915 9.09742 0.8194341
6126.324 7.735328 0.7878156
6127.737 7.035232 0.6629231
6129.146 6.558402 0.6239644
6130.557 6.415876 0.6075552
6131.97 7.869475 0.629068
6133.381 6.644377 0.6134257
6134.795 6.532764 0.6161436
6136.207 6.873732 0.6561746
6137.622 5.337903 0.6609697
6139.034 6.92359 0.677229
6140.446 6.233934 0.6525969
6141.862 7.262403 0.6258485
6143.275 6.638583 0.6135203
6144.691 7.109759 0.6440825
6146.105 7.031025 0.6448855
6147.522 6.492458 0.62449
6148.936 6.771165 0.5944787
6150.351 7.132689 0.5834097
6151.769 7.520785 0.5856859
6153.185 7.142992 0.5965801
6154.604 6.341092 0.6013963
6156.019 7.448758 0.6190122
6157.439 7.420461 0.5974664
6158.855 7.246791 0.676082
6160.272 7.114937 0.6941075
6161.693 7.693467 0.7509234
6163.11 7.069001 0.7767166
6164.531 7.063779 0.756044
6165.95 6.987061 0.700642
6167.371 6.725345 0.6901184
6168.79 6.872572 0.6085383
6170.209 7.22778 0.5649677
6171.632 7.474066 0.5736185
6173.052 7.347006 0.5747542
6174.476 6.819125 0.5613509
6175.896 7.480824 0.5583396
6177.32 5.981947 0.5259506
6178.741 6.601032 0.5226178
6180.163 7.942975 0.5229912
6181.587 7.288758 0.5111694
6183.01 6.174515 0.4970469
6184.435 6.429294 0.4977995
6185.858 5.84795 0.4958223
6187.285 6.905474 0.6000416
6188.708 7.5937 0.6058072
6190.132 7.067579 0.5193464
6191.559 7.24435 0.5206023
6192.983 7.532336 0.5300947
6194.412 6.79091 0.5299229
6195.836 5.993156 0.5142233
6197.265 7.649446 0.5197943
6198.691 7.268882 0.5035881
6200.117 6.900211 0.5015681
6201.547 7.148314 0.5291219
6202.973 6.092724 0.5649161
6204.404 6.362131 0.5772241
6205.831 6.889437 0.5439188
6207.262 7.205778 0.525469
6208.69 6.956241 0.5262414
6210.122 6.48499 0.5256432
6211.55 6.764533 0.5330664
6212.98 7.57591 0.5543156
6214.412 7.337712 0.5543736
6215.842 6.407399 0.5353609
6217.275 7.170275 0.6355182
6218.706 7.93808 0.6583874
6220.139 6.383747 0.6510075
6221.57 6.383485 0.549442
6223.002 6.224851 0.5556426
6224.436 6.725846 0.565101
6225.869 6.085012 0.5656284
6227.304 6.693153 0.5524684
6228.737 6.233712 0.5293183
6230.173 5.338628 0.5155056
6231.606 6.382968 0.5363098
6233.04 6.821897 0.5907984
6234.477 6.939813 0.6850575
6235.912 7.437994 0.7652708
6237.35 6.616165 0.7459822
6238.784 6.140192 0.686795
6240.223 6.459009 0.6272385
6241.659 6.481295 0.6074479
6243.094 7.914857 0.6379122
6244.534 6.562051 0.5911309
6245.971 7.044598 0.5865119
6247.411 6.655952 0.5493285
6248.848 6.753243 0.5548887
6250.289 6.260193 0.5649047
6251.727 6.351175 0.5762343
6253.165 6.035732 0.5580548
6254.607 6.341118 0.5396281
6256.046 6.578022 0.5676008
6257.489 6.465211 0.6474704
6258.928 7.666981 0.71459
6260.372 7.198449 0.6876317
6261.811 4.776961 0.6338299
6263.252 7.356165 0.6662172
6264.696 5.559045 0.6684958
6266.138 6.759317 0.6237701
6267.583 6.352016 0.5951324
6269.024 6.157548 0.5645611
6270.47 6.9886 0.5571253
6271.913 6.797785 0.5633938
6273.355 6.436475 0.5705368
6274.802 6.733814 0.6008366
6276.246 7.103149 0.5957602
6277.693 6.82415 0.5986509
6279.137 6.09104 0.59092
6280.585 5.553828 0.5626479
6282.03 5.709158 0.5409126
6283.475 6.131408 0.5403559
6284.924 5.928588 0.5487713
6286.37 5.742267 0.5932896
6287.819 5.975673 0.6900783
6289.266 5.499325 0.6902749
6290.716 6.279229 0.6086261
6292.164 6.19627 0.535399
6293.611 5.939334 0.5171633
6295.062 6.128081 0.5171843
6296.51 6.162393 0.5379376
6297.962 7.073935 0.6245013
6299.411 6.898472 0.8270906
6300.864 7.73438 0.9424385
6302.314 6.581577 0.9209591
6303.763 7.407672 0.8696098
6305.217 7.57891 0.7159264
6306.667 5.991061 0.6224985
6308.122 6.5199 0.7275556
6309.573 6.46322 0.692884
6311.028 7.645725 0.5899079
6312.48 6.129621 0.5146732
6313.932 6.141012 0.4955014
6315.388 6.163251 0.4842061
6316.84 5.522009 0.4707153
6318.297 6.724759 0.4782633
6319.751 6.87039 0.4979344
6321.208 6.504325 0.5144103
6322.662 6.15993 0.5272396
6324.12 6.879021 0.5378766
6325.575 7.06417 0.540526
6327.03 5.864555 0.5143133
6328.489 5.687823 0.5278506
6329.945 6.154253 0.5741555
6331.405 6.843603 0.5978641
6332.861 7.14292 0.5465053
6334.322 6.127262 0.4866521
6335.779 7.08851 0.4689175
6337.236 6.267145 0.449364
6338.698 6.227226 0.46315
6340.156 6.942627 0.5075623
6341.618 6.584546 0.5215011
6343.077 6.822705 0.4961608
6344.54 6.380336 0.4734465
6345.999 6.577948 0.4764906
6347.459 6.471796 0.4630403
6348.923 6.514605 0.4789162
6350.383 6.426784 0.4853001
6351.848 5.867861 0.480625
6353.309 6.009858 0.4627108
6354.774 7.099487 0.4798154
6356.236 7.316028 0.5121018
6357.698 6.896074 0.5224017
6359.164 6.868282 0.505293
6360.627 6.008795 0.4712225
6362.094 6.173067 0.4718644
6363.558 7.916013 0.5562826
6365.025 6.252545 0.580015
6366.489 7.79955 0.5720952
6367.954 7.8024 0.5171056
6369.422 6.12579 0.4746137
6370.888 6.601171 0.4817888
6372.356 6.424441 0.4737996
6373.823 6.601763 0.4666017
6375.292 6.293301 0.455931
6376.759 6.194183 0.4559814
6378.226 6.747048 0.4604008
6379.697 6.604895 0.470618
6381.165 6.49586 0.4727596
6382.636 7.349966 0.4982804
6384.104 7.717885 0.4930126
6385.576 6.914366 0.4789604
6387.045 6.684726 0.4923127
6388.515 7.264955 0.4943537
6389.988 6.781314 0.4719311
6391.458 7.025907 0.4577786
6392.932 6.272356 0.4471806
6394.402 6.77555 0.4486544
6395.877 7.252702 0.4554817
6397.348 6.403522 0.4604706
6398.82 6.372204 0.4732393
6400.295 6.610784 0.4653806
6401.768 6.007283 0.4447867
6403.244 7.184879 0.4557993
6404.717 6.160543 0.445395
6406.194 5.661581 0.4384309
6407.668 6.697515 0.452677
6409.142 6.961404 0.4645964
6410.62 6.711429 0.4619553
6412.095 6.225411 0.4544822
6413.573 6.434005 0.4745818
6415.049 7.188606 0.4802059
6416.528 5.974137 0.4573214
6418.004 5.919342 0.4439756
6419.48 6.511833 0.4590999
6420.961 5.696064 0.4540671
6422.438 6.886577 0.4714554
6423.919 6.1995 0.4534841
6425.397 6.460087 0.4685528
6426.878 6.553302 0.4690286
6428.357 7.332835 0.4669795
6429.836 6.992765 0.4763837
6431.318 7.044523 0.4892322
6432.798 6.986161 0.4746745
6434.281 5.656431 0.4529773
6435.762 5.865037 0.4548239
6437.246 6.426566 0.4672488
6438.727 5.832883 0.4600168
6440.211 6.310668 0.4549842
6441.693 6.574198 0.4469879
6443.175 6.156184 0.4468832
6444.661 6.659773 0.4652859
6446.143 7.56142 0.4863918
6447.629 6.44991 0.4557478
6449.113 6.646454 0.4570967
6450.6 5.676788 0.4462969
6452.084 6.875878 0.4699016
6453.568 7.448993 0.490189
6455.057 6.180765 0.473011
6456.542 6.610361 0.4909556
6458.03 6.815489 0.5089646
6459.516 6.999623 0.5059481
6461.005 6.436575 0.4749466
6462.492 6.631207 0.4691373
6463.979 6.968371 0.4959607
6465.469 7.168765 0.5304018
6466.957 6.315541 0.5417848
6468.448 5.409012 0.5213204
6469.936 5.922635 0.523564
6471.428 6.376651 0.5392235
6472.917 7.435436 0.5632877
6474.406 6.645944 0.5111728
6475.898 6.593119 0.4740398
6477.388 5.317915 0.4588534
6478.882 6.324626 0.4777058
6480.373 6.439974 0.4677291
6481.867 7.578103 0.4768144
6483.358 6.443316 0.4613359
6484.85 6.533505 0.4560779
6486.345 7.262703 0.4468362
6487.837 7.057015 0.4501321
6489.333 6.979958 0.4600798
6490.826 6.04632 0.4604509
6492.323 6.709899 0.4565569
6493.816 6.181567 0.4352596
6495.31 6.890624 0.439427
6496.808 8.130474 0.4976059
6498.303 7.346796 0.5767424
6499.801 7.353738 0.6412602
6501.296 7.371367 0.5895475
6502.795 6.625492 0.5184697
6504.292 7.001933 0.5172867
6505.788 6.831227 0.5271212
6507.288 6.401143 0.4926383
6508.785 7.449768 0.4647407
6510.286 6.246916 0.4277
6511.784 6.981288 0.4367516
6513.285 6.938198 0.4372691
6514.784 6.5987 0.4434274
6516.282 6.348803 0.4330741
6517.785 6.260231 0.4194877
6519.284 7.069365 0.4372353
6520.788 7.262531 0.4766525
6522.288 7.904551 0.516211
6523.792 7.651189 0.4965216
6525.292 7.440385 0.4690521
6526.794 7.153827 0.4436246
6528.299 6.615632 0.4283198
6529.801 6.934982 0.4469204
6531.306 7.316876 0.4808451
6532.809 6.9488 0.5526404
6534.315 6.33031 0.594791
6535.818 6.27788 0.5440406
6537.322 6.812874 0.4662611
6538.83 7.154499 0.4349148
6540.334 5.759711 0.4798237
6541.842 7.316889 0.5219261
6543.347 7.353604 0.4895251
6544.856 6.57154 0.5035486
6546.361 6.655604 0.5072838
6547.868 7.421876 0.4979286
6549.377 7.505224 0.4677479
6550.884 7.814144 0.4893714
6552.395 8.833751 0.5555752
6553.902 8.702593 0.6011146
6555.414 10.27268 0.6076115
6556.921 11.09991 0.5971617
6558.434 11.18151 0.5622575
6559.942 9.825236 0.6569419
6561.451 10.12252 0.6513664
6562.964 13.48705 0.7975685
6564.474 12.95634 0.9910744
6565.988 9.983084 0.6144407
6567.498 10.37666 0.5975147
6569.013 10.19464 0.6092401
6570.524 11.18277 0.6373367
6572.036 10.78402 0.6389309
6573.551 12.11744 0.6265728
6575.064 11.79942 0.6437588
6576.58 9.014006 0.6538888
6578.092 10.90538 0.715613
6579.609 10.72974 0.6121864
6581.123 8.481365 0.518813
6582.637 10.18123 0.5129818
6584.155 8.767932 0.4898903
6585.669 8.595302 0.4933431
6587.189 8.378996 0.4776055
6588.704 9.231755 0.4923206
6590.223 8.437025 0.4814543
6591.739 8.063566 0.4776514
6593.255 8.300332 0.4763778
6594.776 7.820417 0.4735571
6596.293 7.459137 0.4722582
6597.814 6.991319 0.4806571
6599.332 6.793392 0.4992606
6600.854 7.379557 0.5039896
6602.372 6.985333 0.4912003
6603.891 6.987249 0.4939913
6605.414 7.451194 0.6300387
6606.934 6.57472 0.6125783
6608.457 7.931232 0.515634
6609.977 6.76551 0.5201265
6611.502 6.26664 0.5145827
6613.023 7.580666 0.4707111
6614.544 7.351638 0.4738022
6616.069 7.195164 0.4680489
6617.591 7.188756 0.460659
6619.117 7.551691 0.4665434
6620.64 5.744003 0.4340565
6622.167 6.475921 0.4437133
6623.69 6.881358 0.4457305
6625.214 7.449926 0.4536107
6626.742 5.922687 0.5062634
6628.266 6.534343 0.5155503
6629.794 7.133769 0.4555449
6631.32 6.261187 0.4453832
6632.849 7.005218 0.4586381
6634.374 7.42758 0.4799549
6635.901 6.54851 0.5047348
6637.431 7.157598 0.5243683
6638.958 7.838476 0.5028855
6640.489 7.203955 0.4626454
6642.017 6.670447 0.5047568
6643.548 6.336426 0.5020708
6645.077 6.98422 0.450306
6646.605 7.75143 0.4720706
6648.138 6.957823 0.4690427
6649.667 7.188746 0.4653734
6651.201 7.023524 0.4544711
6652.731 6.271943 0.4603848
6654.265 6.843846 0.4872152
6655.796 7.285466 0.4859571
6657.327 6.327635 0.4491879
6658.862 7.66459 0.4653221
6660.394 8.020501 0.4678269
6661.93 6.408352 0.5146365
6663.462 6.64784 0.5211515
6664.999 6.356838 0.4446702
6666.532 7.290282 0.4598103
6668.066 6.69499 0.4720945
6669.604 6.735643 0.479457
6671.138 7.138547 0.4626196
6672.676 7.150999 0.4460379
6674.211 7.26018 0.4679097
6675.751 7.653343 0.5150438
6677.286 8.346578 0.5195885
6678.826 7.676705 0.4878672
6680.362 7.300724 0.5071269
6681.899 5.832143 0.4942591
6683.44 6.795307 0.4556495
6684.977 7.111499 0.4568292
6686.519 7.227895 0.4485596
6688.057 8.002704 0.4590274
6689.6 6.642795 0.5163482
6691.138 7.68438 0.5338386
6692.678 6.928308 0.4584705
6694.221 7.046702 0.4540983
6695.761 6.778648 0.4372784
6697.305 6.996752 0.4369668
6698.846 6.992713 0.4403738
6700.391 6.564947 0.4435442
6701.932 6.472857 0.4453322
6703.474 6.662015 0.4380445
6705.02 6.409152 0.4345566
6706.562 6.448368 0.4414567
6708.108 6.851907 0.4542219
6709.652 6.89166 0.44341
6711.199 6.769763 0.430565
6712.743 7.134474 0.4378932
6714.287 7.185596 0.4362985
6715.835 6.94728 0.4279248
6717.38 6.560585 0.4847332
6718.929 6.362768 0.4802319
6720.475 6.420738 0.4204796
6722.025 6.389653 0.42234
6723.571 7.206424 0.4283589
6725.118 6.583117 0.4158593
6726.668 6.565889 0.4229153
6728.216 7.027957 0.4365948
6729.768 6.671736 0.4302596
6731.316 6.17474 0.4071058
6732.868 6.75318 0.4109007
6734.417 7.445178 0.4157884
6735.966 6.277962 0.4209658
6737.52 5.787188 0.4255401
6739.069 6.621181 0.4261087
6740.623 6.200727 0.4171755
6742.174 5.832644 0.4099582
6743.729 6.587718 0.4224823
6745.28 7.113151 0.4256279
6746.832 6.766356 0.4130325
6748.388 5.962216 0.4109271
6749.94 6.118862 0.4238685
6751.497 6.503355 0.4216244
6753.05 6.439219 0.398149
6754.607 6.286131 0.385069
6756.161 5.067561 0.4397204
6757.715 5.965664 0.4635874
6759.273 6.425352 0.4062242
6760.829 5.94564 0.3922127
6762.388 6.715382 0.3985284
6763.943 6.898314 0.4140425
6765.503 6.101564 0.4145936
6767.06 5.729481 0.4040316
6768.616 5.833734 0.4401371
6770.177 5.842091 0.4368809
6771.734 6.672591 0.3921836
6773.296 7.100587 0.4006593
6774.854 5.998613 0.4017894
6776.417 6.835103 0.4137816
6777.976 6.125202 0.4005137
6779.535 6.513861 0.3919825
6781.098 6.198124 0.3816291
6782.658 5.941837 0.3856751
6784.222 6.497107 0.3983203
6785.783 6.539141 0.4176284
6787.348 5.607772 0.4884001
6788.909 5.89065 0.4694527
6790.471 6.153544 0.3992197
6792.037 6.227089 0.3950388
6793.599 6.277169 0.3907287
6795.166 5.174173 0.4235943
6796.729 6.427145 0.4502846
6798.296 6.003193 0.3875217
6799.86 6.315243 0.3912984
6801.428 6.492503 0.3988139
6802.993 6.386841 0.4093289
6804.558 6.622543 0.4213293
6806.127 6.410983 0.4187897
6807.693 5.959971 0.4057638
6809.263 6.167394 0.4018655
6810.829 6.456773 0.4116049
6812.399 6.251941 0.4066293
6813.967 6.099698 0.3985383
6815.534 6.477436 0.3988189
6817.106 6.184261 0.3953666
6818.674 5.904581 0.3982058
6820.247 6.33965 0.4139618
6821.815 6.345071 0.4205894
6823.389 6.441066 0.4862849
6824.958 5.085457 0.4867988
6826.528 5.691994 0.4569222
6828.102 6.464589 0.5150832
6829.673 5.370994 0.5946522
6831.248 5.837806 0.6817062
6832.82 5.895589 0.6220446
6834.395 5.66382 0.5872953
6835.968 5.786369 0.6116884
6837.541 6.092447 0.6405451
6839.117 5.740299 0.5107745
6840.69 6.288225 0.4675144
6842.268 5.730428 0.4661222
6843.842 6.393543 0.4583365
6845.42 5.940605 0.4349304
6846.995 5.412212 0.4052011
6848.57 6.229725 0.402927
6850.149 5.66853 0.3980606
6851.725 4.80047 0.3924086
6853.305 5.699776 0.4135372
6854.882 5.50539 0.4022124
6856.462 5.369211 0.451697
6858.04 6.442527 0.464528
6859.618 5.935053 0.4020383
6861.199 5.724977 0.4465211
6862.778 5.046304 0.6259841
6864.36 4.903829 0.7863213
6865.94 6.393954 0.8337576
6867.523 6.516908 0.7796601
6869.102 5.314739 0.604985
6870.683 5.48603 0.5657717
6872.267 5.674028 0.5974829
6873.848 5.666896 0.5807303
6875.433 5.785705 0.5165261
6877.015 5.385973 0.4682284
6878.601 5.448733 0.4492386
6880.183 5.846876 0.4731205
6881.766 5.692399 0.5093921
6883.352 5.586508 0.5016652
6884.936 5.796168 0.4605223
6886.524 6.018068 0.4494375
6888.108 6.244392 0.4794228
6889.696 5.143355 0.5152267
6891.281 5.918357 0.5523619
6892.867 6.424275 0.5296359
6894.456 6.055956 0.4636674
6896.042 5.740922 0.4427111
6897.632 6.547255 0.4798637
6899.219 5.804951 0.464086
6900.81 5.585647 0.4962643
6902.398 5.490187 0.550231
6903.986 5.096972 0.5340297
6905.578 4.286929 0.4309133
6907.167 6.230685 0.4227039
6908.759 4.789364 0.4806965
6910.349 6.445621 0.5384452
6911.942 4.662185 0.4884058
6913.532 5.32491 0.5594863
6915.123 5.28171 0.540324
6916.717 6.66761 0.4754291
6918.308 6.54539 0.4319535
6919.904 5.430077 0.4023348
6921.496 5.822771 0.4494032
6923.092 5.566877 0.5536402
6924.685 6.519372 0.6318961
6926.281 6.831716 0.6013027
6927.874 6.241049 0.504019
6929.468 5.734047 0.4473055
6931.066 4.625865 0.4727541
6932.661 5.19045 0.4598013
6934.259 4.665918 0.4722542
6935.855 5.639374 0.4885175
6937.454 5.352297 0.4292645
6939.05 4.623853 0.4640304
6940.646 5.023755 0.5036216
6942.247 5.534573 0.4875951
6943.844 5.085627 0.4291217
6945.445 5.039664 0.398246
6947.043 5.155424 0.4297237
6948.645 5.849285 0.5549327
6950.243 6.491972 0.6890171
6951.842 5.278941 0.6076
6953.445 5.468583 0.491438
6955.045 5.853596 0.4235908
6956.649 4.336955 0.3927649
6958.249 5.252006 0.4037273
6959.854 6.322643 0.4210908
6961.455 5.112973 0.4115369
6963.056 5.252858 0.4102004
6964.662 5.082247 0.3991899
6966.264 5.083144 0.4058953
6967.871 5.898014 0.4338902
6969.474 5.576023 0.4584256
6971.081 6.09796 0.4902882
6972.684 5.824615 0.5172307
6974.289 4.460347 0.4565235
6975.896 5.592702 0.4112027
6977.502 5.379483 0.4825262
6979.11 4.137925 0.533868
6980.716 5.694155 0.5339029
6982.326 5.044525 0.4830818
6983.932 4.853882 0.4183133
6985.539 4.877021 0.4037817
6987.149 5.147566 0.3955654
6988.757 4.478822 0.3800149
6990.369 5.382058 0.4018989
6991.977 5.782299 0.4368855
6993.589 6.214203 0.4403259
6995.198 4.310614 0.4723852
6996.807 5.175595 0.4886377
6998.42 5.738125 0.4239284
7000.03 4.86681 0.4013488
7001.645 4.139457 0.4234656
7003.255 6.766996 0.4931501
7004.87 6.770971 0.4915413
7006.482 6.295866 0.4920361
7008.094 5.538721 0.436606
7009.709 5.248911 0.6907497
7011.322 4.699724 0.8560364
7012.939 5.640394 0.4979458
7014.552 5.905324 0.472925
7016.17 5.741997 0.4198942
7017.784 5.558557 0.388623
7019.398 4.981303 0.3820336
7021.017 5.40401 0.3846473
7022.632 4.42713 0.4479341
7024.252 4.977059 0.4966327
7025.868 5.561893 0.4484187
7027.488 4.833652 0.4275569
7029.105 5.376582 0.4106657
7030.721 6.103255 0.4088496
7032.343 5.715698 0.3948445
7033.96 4.837775 0.4429064
7035.583 5.552751 0.456691
7037.201 5.830409 0.4050879
7038.824 4.907374 0.3944396
7040.443 4.889444 0.4003991
7042.066 4.564532 0.4113426
7043.686 5.014659 0.424681
7045.307 5.646314 0.4206564
7046.932 4.743928 0.4168566
7048.553 5.44413 0.4493218
7050.178 5.574715 0.4596368
7051.8 5.177635 0.4426611
7053.426 5.608195 0.4211297
7055.049 5.045649 0.4143203
7056.672 5.867965 0.4295824
7058.299 6.174698 0.4227885
7059.923 5.406772 0.4052689
7061.551 5.002159 0.4022394
7063.175 5.517831 0.4098531
7064.804 6.151994 0.4257224
7066.429 5.894754 0.4196022
7068.055 5.691585 0.4142976
7069.685 4.931163 0.4067454
7071.311 5.672073 0.4260365
7072.942 6.452054 0.4407186
7074.569 5.495123 0.4317492
7076.2 5.460284 0.429776
7077.828 5.714433 0.4286957
7079.456 5.897732 0.4235549
7081.089 6.139862 0.4268347
7082.718 5.015626 0.4156411
7084.351 4.77038 0.4095926
7085.981 5.629741 0.4125146
7087.615 4.930045 0.4175
7089.245 5.143864 0.4358974
7090.876 5.838855 0.4521277
7092.511 3.708401 0.4185018
7094.143 5.311774 0.4093526
7095.779 5.035314 0.3865914
7097.411 4.920646 0.3840326
7099.048 5.73613 0.3923122
7100.681 5.149739 0.3919011
7102.315 5.489495 0.4019618
