# wavelength_A donor_subtracted_flux_1e-17 err_1e-17
5771.651 5.386298 1.15051
5772.979 6.386068 1.100576
5774.307 7.373924 1.024397
5775.639 5.892076 0.924506
5776.967 6.040816 0.9414025
5778.299 6.291186 0.9893517
5779.629 5.893813 0.9695117
5780.961 4.94967 0.9403936
5782.292 6.686713 0.994566
5783.625 7.030422 1.010645
5784.956 7.355225 0.9900361
5786.286 7.50619 0.9771741
5787.621 8.104234 1.024211
5788.952 7.788667 1.104164
5790.287 7.876403 1.19313
5791.619 6.813767 1.293423
5792.955 6.757587 1.316727
5794.287 7.194045 1.206203
5795.62 6.730079 1.094522
5796.957 7.083415 1.093658
5798.29 7.795206 1.105198
5799.627 8.91488 1.076145
5800.961 8.110155 1.042603
5802.299 6.956715 1.015057
5803.634 5.61805 1.286717
5804.969 7.601312 1.35568
5806.308 10.12714 1.14243
5807.644 8.296846 1.447327
5808.982 5.329736 1.449351
5810.319 6.671024 1.385403
5811.659 9.664831 1.138014
5812.996 6.829151 1.39933
5814.333 7.037818 1.340306
5815.674 6.952222 1.34686
5817.012 9.407677 1.3619
5818.353 8.601631 1.162768
5819.691 8.914674 1.134615
5821.034 9.14196 1.115896
5822.373 10.6322 1.156199
5823.712 6.331116 1.309389
5825.055 8.722103 1.330305
5826.395 8.475241 1.352726
5827.739 7.004804 1.346803
5829.079 6.570934 1.325339
5830.423 7.599931 1.345992
5831.765 8.999753 1.379203
5833.106 13.06705 1.176309
5834.452 9.998745 1.407223
5835.793 9.807087 1.40527
5837.14 12.46209 1.512184
5838.482 8.705123 1.462363
5839.829 12.36233 1.394555
5841.172 10.93172 1.949987
5842.516 15.14552 1.910022
5843.863 10.56095 1.408951
5845.208 15.24245 1.199532
5846.555 10.73028 1.360938
5847.9 12.99259 1.38664
5849.249 15.98032 1.257182
5850.594 15.75606 1.253784
5851.94 16.07694 1.598522
5853.29 14.28256 1.84402
5854.636 13.31178 1.390211
5855.986 10.37711 1.553946
5857.333 12.66737 1.535314
5858.684 14.56548 1.433949
5860.032 15.68271 1.356951
5861.38 14.25457 1.35485
5862.732 19.2467 1.202661
5864.081 17.07675 1.690131
5865.433 16.88969 1.706334
5866.782 17.34537 1.265868
5868.135 18.39404 1.262139
5869.485 20.23343 1.444387
5870.835 17.71792 1.22727
5872.189 18.59699 1.192891
5873.54 19.4458 1.181014
5874.894 20.30071 1.325107
5876.246 14.49654 1.400835
5877.601 16.23747 1.376741
5878.953 15.92774 1.377603
5880.305 16.59403 1.367113
5881.661 22.18132 1.268146
5883.015 19.14393 1.202215
5884.371 18.06751 1.251478
5885.725 21.56253 1.136878
5887.082 21.34239 1.168579
5888.436 20.82487 1.348699
5889.794 23.07638 1.903476
5891.149 20.06005 2.481985
5892.504 20.2759 2.262297
5893.863 23.92792 1.599554
5895.219 23.49692 1.66438
5896.579 24.15708 2.318585
5897.935 22.44232 2.671547
5899.295 21.58229 1.739183
5900.652 21.31179 1.326162
5902.01 19.19726 1.169863
5903.371 19.64868 1.160325
5904.729 20.46495 1.118798
5906.09 23.2548 1.140533
5907.449 21.53957 1.213008
5908.811 20.54384 1.180219
5910.17 21.04621 1.055838
5911.53 22.84902 1.060434
5912.893 21.26952 1.056814
5914.253 22.6817 1.073988
5915.617 23.57701 1.115156
5916.978 23.23777 1.147382
5918.343 22.89465 1.139352
5919.704 22.95471 1.113694
5921.066 21.77685 1.224908
5922.431 20.60775 1.195831
5923.794 21.50472 1.073788
5925.16 26.0252 1.174343
5926.523 21.38942 1.186591
5927.89 23.59767 1.17107
5929.253 22.13066 1.117874
5930.617 21.4315 1.067402
5931.985 22.81947 1.125882
5933.35 23.62835 1.209815
5934.718 21.95309 1.189555
5936.083 21.23646 1.112765
5937.452 23.48613 1.074904
5938.818 24.49205 1.211778
5940.184 22.64136 1.206956
5941.554 24.2092 1.092734
5942.92 22.18186 1.069223
5944.291 22.32663 1.067443
5945.659 22.64762 1.071923
5947.03 24.2248 1.149034
5948.398 24.16515 1.122185
5949.766 22.99105 1.054187
5951.138 23.25895 1.15755
5952.507 22.14525 1.178249
5953.88 21.50302 1.232263
5955.249 23.39365 1.243965
5956.623 24.72016 1.085938
5957.993 23.94339 1.114452
5959.364 23.07216 1.236098
5960.738 21.39277 1.227933
5962.109 24.37288 1.043764
5963.484 24.27742 1.038198
5964.856 23.10712 0.9989453
5966.231 23.17079 0.9972539
5967.604 24.66669 1.010222
5968.977 24.15847 1.060545
5970.353 23.76578 1.083007
5971.727 24.06798 1.082674
5973.104 22.57342 1.030733
5974.478 25.78168 1.088273
5975.855 24.55983 1.077748
5977.23 23.64957 1.082899
5978.605 22.93637 1.077262
5979.984 22.20801 1.152387
5981.36 22.70871 1.14515
5982.739 24.50099 1.005899
5984.115 24.7158 1.014347
5985.495 24.28816 1.04283
5986.872 24.99116 1.079663
5988.249 24.9599 1.054422
5989.63 25.03256 1.070314
5991.008 26.05705 1.154898
5992.39 19.33962 1.23595
5993.768 21.47086 1.144098
5995.15 23.24132 1.173932
5996.53 23.44097 1.054148
5997.913 25.17251 1.06171
5999.292 23.14368 1.210768
6000.672 22.74887 1.162813
6002.056 23.79953 0.9971329
6003.437 24.96442 1.010772
6004.821 24.59081 1.022936
6006.203 24.35821 1.031353
6007.587 23.4836 1.01562
6008.97 22.5156 1.000796
6010.352 24.91185 1.022631
6011.738 23.54067 1.030277
6013.121 24.02244 1.063842
6014.508 22.97383 1.06029
6015.891 24.28604 1.018993
6017.278 25.62004 1.047499
6018.663 24.48839 1.028869
6020.047 24.45366 1.006015
6021.435 23.6851 1.01874
6022.821 23.33227 1.003653
6024.209 23.95287 0.9981262
6025.596 23.79995 0.9766297
6026.985 23.25301 1.046738
6028.372 23.30801 1.067606
6029.758 22.38373 0.9994984
6031.149 24.22731 1.013644
6032.536 24.6431 0.9946255
6033.927 23.62097 0.9765763
6035.315 24.56727 0.975196
6036.707 23.93807 0.9637623
6038.096 23.00568 0.9448387
6039.485 22.94559 0.9612153
6040.877 23.52129 0.9605196
6042.267 23.97817 0.9782561
6043.661 23.24179 0.9781905
6045.051 22.06122 0.9720952
6046.445 22.26182 1.092821
6047.836 21.84249 1.086883
6049.227 20.98651 0.9810682
6050.622 21.61388 1.152621
6052.014 22.37603 1.156019
6053.41 24.43046 1.160845
6054.802 21.33008 1.102174
6056.198 19.70441 1.092192
6057.592 20.93914 1.115302
6058.985 21.59673 1.141363
6060.382 21.05669 0.988323
6061.776 21.1718 0.9803845
6063.174 22.141 1.135921
6064.569 23.55424 1.117863
6065.968 20.86388 1.147906
6067.363 22.48561 1.338747
6068.759 23.70552 1.307855
6070.158 21.7478 1.271525
6071.555 23.36719 0.9927604
6072.955 22.19604 0.9793388
6074.352 22.00111 0.9797459
6075.753 21.41757 1.162659
6077.15 20.42131 1.130073
6078.548 19.36281 1.10125
6079.95 19.3844 1.116412
6081.349 20.2197 1.158693
6082.752 19.13623 1.145054
6084.15 18.4563 1.102658
6085.554 18.90867 1.101734
6086.954 20.38557 1.12619
6088.354 19.16777 1.131691
6089.758 19.24365 1.127572
6091.159 21.40146 1.094948
6092.564 20.51783 1.089177
6093.965 17.56842 1.050266
6095.37 18.72959 1.055661
6096.773 18.95326 1.050617
6098.178 18.79961 1.182149
6099.581 19.16935 1.209284
6100.984 18.14544 1.058872
6102.391 18.50551 1.073054
6103.795 20.27809 1.056239
6105.203 17.36268 1.022139
6106.607 17.86937 1.014048
6108.015 18.03568 1.159536
6109.42 19.38716 1.162952
6110.826 18.19114 1.156105
6112.235 17.97968 1.053566
6113.641 18.45778 1.054588
6115.051 20.40924 1.192869
6116.458 20.35111 1.176413
6117.868 18.29101 1.183416
6119.275 19.32447 1.211674
6120.683 19.23175 1.231799
6122.095 18.01755 1.051612
6123.503 20.49546 1.066616
6124.915 19.45045 1.061244
6126.324 22.22809 1.114556
6127.737 19.26747 1.097857
6129.146 18.72573 1.105627
6130.557 20.62284 1.107204
6131.97 20.2821 1.18772
6133.381 20.28934 1.186865
6134.795 17.78467 1.205239
6136.207 18.64899 1.206574
6137.622 19.24475 1.195772
6139.034 18.33049 1.053154
6140.446 18.22966 1.063718
6141.862 19.36332 1.242845
6143.275 19.29762 1.22466
6144.691 15.92258 1.242384
6146.105 19.36849 1.28792
6147.522 18.29316 1.349184
6148.936 16.86548 1.340186
6150.351 20.34222 1.252462
6151.769 18.11338 1.040303
6153.185 15.38414 1.093602
6154.604 18.78193 1.209724
6156.019 18.6208 1.177451
6157.439 17.47352 1.112775
6158.855 16.82612 1.081551
6160.272 17.74929 1.11144
6161.693 18.83246 1.318844
6163.11 16.44012 1.523819
6164.531 16.42825 1.279136
6165.95 15.92582 1.139973
6167.371 15.24647 1.056312
6168.79 16.57434 1.02582
6170.209 16.16152 1.026891
6171.632 15.35694 1.055378
6173.052 15.09047 1.066087
6174.476 17.09391 1.096311
6175.896 16.42961 1.100995
6177.32 15.91715 1.084024
6178.741 16.19771 1.049054
6180.163 16.1358 1.142919
6181.587 18.48462 1.177498
6183.01 20.23377 1.451884
6184.435 16.93803 1.191408
6185.858 15.98901 1.099768
6187.285 16.11066 1.096646
6188.708 17.15642 1.041393
6190.132 15.61781 0.9797968
6191.559 15.99277 0.9791578
6192.983 18.10711 1.010803
6194.412 15.53291 0.9899037
6195.836 14.56536 0.9840942
6197.265 14.84377 1.003392
6198.691 15.54062 0.988762
6200.117 14.29991 0.9963391
6201.547 15.70856 1.023876
6202.973 19.62602 1.056966
6204.404 18.51931 0.8610642
6205.831 17.56677 1.028986
6207.262 16.08045 0.9859803
6208.69 15.24435 0.981935
6210.122 15.15227 1.033147
6211.55 16.34617 1.173483
6212.98 17.5809 1.204922
6214.412 15.33867 0.9730532
6215.842 15.43777 0.9344217
6217.275 15.29749 0.9118296
6218.706 14.44956 0.9290223
6220.139 15.2354 1.075957
6221.57 15.76664 1.091528
6223.002 15.17128 0.9750018
6224.436 16.15383 0.9939089
6225.869 17.07913 0.9692444
6227.304 15.73114 0.9201729
6228.737 17.17693 1.061101
6230.173 19.08099 1.129481
6231.606 14.63006 1.062392
6233.04 16.4145 1.084373
6234.477 15.55096 1.208647
6235.912 14.62033 1.423246
6237.35 22.18934 1.068412
6238.784 15.24498 1.22717
6240.223 12.58117 1.138715
6241.659 14.1228 0.9743387
6243.094 14.94037 0.9791504
6244.534 14.51419 0.9492312
6245.971 13.74635 0.9154155
6247.411 14.3916 0.9134706
6248.848 16.74571 1.081501
6250.289 18.1844 0.8768334
6251.727 14.34174 0.8884135
6253.165 15.59377 1.068778
6254.607 15.21213 1.14388
6256.046 13.34934 1.148062
6257.489 17.53464 0.9733859
6258.928 15.40392 1.275604
6260.372 13.7084 1.244993
6261.811 15.62383 0.8146534
6263.252 15.56619 0.766323
6264.696 15.20641 0.7625681
6266.138 16.10133 0.7899988
6267.583 16.33657 0.8373391
6269.024 16.6102 0.802908
6270.47 16.4681 0.7981207
6271.913 14.51519 0.9510163
6273.355 14.74992 0.8203931
6274.802 14.14913 0.8432511
6276.246 12.30398 0.8554551
6277.693 13.57196 1.04066
6279.137 16.26933 0.8180399
6280.585 15.54039 0.7172337
6282.03 16.13779 0.7913895
6283.475 15.4239 0.7772925
6284.924 14.28178 0.7795228
6286.37 14.28127 0.7151374
6287.819 15.5149 0.8554633
6289.266 12.86481 1.207152
6290.716 11.36785 0.9748917
6292.164 14.70741 1.145024
6293.611 14.94273 0.7959504
6295.062 13.18998 0.6770194
6296.51 14.27178 0.6953044
6297.962 13.62753 0.7604941
6299.411 15.0548 0.9583192
6300.864 15.98506 1.227363
6302.314 8.90541 1.485023
6303.763 13.68646 1.294377
6305.217 14.85647 0.8797829
6306.667 13.41124 0.9565145
6308.122 11.20406 0.9615305
6309.573 12.97113 0.7795245
6311.028 13.30433 0.7249607
6312.48 14.04838 0.7714416
6313.932 13.20719 0.7399739
6315.388 11.40256 0.6569089
6316.84 12.83031 0.6699409
6318.297 12.37651 0.6719379
6319.751 12.28959 0.675229
6321.208 12.29048 0.6832324
6322.662 12.16385 0.7084211
6324.12 13.01117 0.7053816
6325.575 12.29177 0.6803453
6327.03 11.10357 0.666385
6328.489 12.22389 0.7140532
6329.945 12.62535 0.8121894
6331.405 11.21196 0.8216137
6332.861 10.92593 0.8086041
6334.322 10.72675 0.7413766
6335.779 11.12835 0.6965113
6337.236 12.09465 0.6803514
6338.698 12.90255 0.688435
6340.156 12.3104 0.6802208
6341.618 11.53882 0.6826673
6343.077 11.82514 0.7071144
6344.54 11.18395 0.7154699
6345.999 12.33877 0.7291771
6347.459 10.32874 0.7088168
6348.923 11.46192 0.7253575
6350.383 11.06957 0.7248587
6351.848 11.44108 0.7146847
6353.309 10.57744 0.6848044
6354.774 9.634755 0.6794954
6356.236 11.60453 0.738635
6357.698 12.18994 0.7849522
6359.164 11.25616 0.7629058
6360.627 11.19645 0.7318438
6362.094 10.55243 0.7543417
6363.558 10.87636 0.8631228
6365.025 11.1099 0.9640111
6366.489 9.866881 0.9352803
6367.954 10.57777 0.7884781
6369.422 11.03166 0.7035285
6370.888 9.137951 0.6680817
6372.356 10.81208 0.6685902
6373.823 9.908621 0.6555761
6375.292 9.929444 0.6504598
6376.759 10.47088 0.6637093
6378.226 10.24391 0.6733585
6379.697 10.76059 0.6868589
6381.165 11.3056 0.6962782
6382.636 10.62015 0.6727764
6384.104 9.969889 0.6452924
6385.576 10.03814 0.6486445
6387.045 9.539318 0.6837361
6388.515 10.74003 0.6933919
6389.988 11.23618 0.6854612
6391.458 9.50186 0.6467829
6392.932 9.614896 0.6471229
6394.402 8.607713 0.6427505
6395.877 8.653336 0.6319712
6397.348 9.269322 0.642108
6398.82 8.777435 0.6318681
6400.295 8.723462 0.6357444
6401.768 7.232454 0.6369696
6403.244 8.932422 0.6548734
6404.717 7.608342 0.6478725
6406.194 8.852881 0.64445
6407.668 8.493678 0.6409276
6409.142 8.698684 0.6522252
6410.62 8.586703 0.6719838
6412.095 9.524115 0.7521859
6413.573 8.385971 0.7432099
6415.049 7.638305 0.6423736
6416.528 8.710535 0.6498234
6418.004 8.074653 0.6603823
6419.48 7.710268 0.6509864
6420.961 7.639361 0.6277839
6422.438 7.362119 0.6337644
6423.919 7.680715 0.6446837
6425.397 7.237403 0.6486817
6426.878 7.734063 0.6564929
6428.357 7.721222 0.6485348
6429.836 8.497387 0.6358023
6431.318 6.986374 0.6105486
6432.798 7.353259 0.6115193
6434.281 7.530231 0.6248338
6435.762 8.016302 0.6319109
6437.246 8.718064 0.6267555
6438.727 6.97896 0.6014475
6440.211 6.260927 0.5945106
6441.693 6.607453 0.6178769
6443.175 6.278464 0.6452963
6444.661 6.439886 0.6507489
6446.143 6.687808 0.6440855
6447.629 7.282968 0.6209335
6449.113 7.048944 0.6104491
6450.6 6.809188 0.6099846
6452.084 6.788276 0.6249324
6453.568 6.35918 0.6449783
6455.057 5.37836 0.6719907
6456.542 6.126924 0.6628236
6458.03 6.001707 0.6359324
6459.516 5.997593 0.628849
6461.005 6.613746 0.6328376
6462.492 6.323994 0.6332859
6463.979 6.397433 0.6432623
6465.469 5.831029 0.6805074
6466.957 4.956063 0.7084573
6468.448 4.65169 0.6768314
6469.936 5.886873 0.6687292
6471.428 6.550573 0.6883708
6472.917 5.004187 0.7128359
6474.406 4.75237 0.7002244
6475.898 5.029361 0.6713528
6477.388 4.728766 0.6630837
6478.882 6.062164 0.6735532
6480.373 6.351075 0.665593
6481.867 5.499379 0.6323763
6483.358 5.700239 0.6090761
6484.85 6.05781 0.6045349
6486.345 4.784066 0.5923616
6487.837 5.048061 0.5957103
6489.333 3.857866 0.5818358
6490.826 4.150793 0.5904151
6492.323 5.011059 0.6050492
6493.816 5.104855 0.6060102
6495.31 5.304965 0.6169054
6496.808 4.945215 0.6181542
6498.303 5.008346 0.6605933
6499.801 4.613144 0.7410731
6501.296 3.894957 0.7414692
6502.795 4.567129 0.7026178
6504.292 4.398701 0.639986
6505.788 4.366206 0.6488758
6507.288 3.470145 0.6573317
6508.785 4.909156 0.6749473
6510.286 3.933439 0.6672596
6511.784 4.809045 0.6450951
6513.285 3.546725 0.6219338
6514.784 4.318485 0.6224667
6516.282 3.47996 0.6138637
6517.785 3.010648 0.5987584
6519.284 3.847592 0.7463311
6520.788 3.793279 0.7619085
6522.288 3.267267 0.6313125
6523.792 3.364784 0.6518959
6525.292 3.22695 0.671083
6526.794 3.235484 0.6602235
6528.299 3.695546 0.6532945
6529.801 3.935568 0.6397284
6531.306 3.287393 0.6520921
6532.809 3.274402 0.7120415
6534.315 3.545189 0.7725602
6535.818 1.37771 0.7270244
6537.322 4.734016 0.874854
6538.83 2.784633 0.8453959
6540.334 2.481028 0.6558799
6541.842 2.344459 0.7937035
6543.347 2.648149 0.8024086
6544.856 4.414101 0.6975185
6546.361 4.596173 0.6868948
6547.868 3.435213 0.6418695
6549.377 3.071938 0.609751
6550.884 4.375731 0.6144202
6552.395 3.987619 0.6518434
6553.902 3.833505 0.7247779
6555.414 3.371656 0.7717307
6556.921 2.929738 0.7819667
6558.434 2.120375 1.131165
6559.942 2.876955 1.117942
6561.451 12.06311 1.372351
6564.474 0.4288729 2.041521
6565.988 6.851301 1.278794
6567.498 7.923183 1.79605
6569.013 4.934355 1.872532
6570.524 4.654681 0.8370942
6572.036 4.617948 0.77911
6573.551 4.747101 0.7317979
6575.064 3.753908 0.5909056
6576.58 3.710796 0.6207426
6578.092 3.281867 0.6586734
6579.609 1.654421 0.6676881
6581.123 4.474635 0.6607879
6582.637 3.179127 0.6158328
6584.155 3.080998 0.5975303
6585.669 2.016816 0.5823839
6587.189 2.306023 0.574742
6588.704 2.029138 0.5718683
6590.223 2.77493 0.5798173
6591.739 3.840794 0.5925568
6593.255 3.627197 0.5905186
6594.776 2.288508 0.5696828
6596.293 1.745602 0.5650445
6597.814 2.645275 0.5931557
6599.332 2.450925 0.5883012
6600.854 3.289433 0.5876564
6602.372 1.579468 0.5602632
6603.891 1.929427 0.6101725
6605.414 2.692013 0.6556051
6606.934 1.084652 0.604153
6608.457 1.720705 0.5501851
6609.977 2.343339 0.5453801
6611.502 3.331796 0.6840292
6613.023 1.845649 0.6853818
6614.544 1.526034 0.5463731
6616.069 2.923448 0.5575069
6617.591 1.704604 0.5272567
6619.117 2.216466 0.538175
6620.64 1.910275 0.5492282
6622.167 1.688221 0.5645255
6623.69 1.949746 0.5646979
6625.214 2.90717 0.7289373
6626.742 4.335949 0.715089
6628.266 3.480156 0.5473329
6629.794 1.331504 0.5264369
6631.32 0.6020858 0.5130679
6632.849 1.292379 0.5263224
6634.374 4.19865 0.6856114
6635.901 4.004019 0.7080556
6637.431 3.107778 0.5824792
6638.958 2.279795 0.5476231
6640.489 2.014717 0.5246788
6642.017 2.232695 0.5122246
6643.548 1.457305 0.5079193
6645.077 1.621258 0.5137497
6646.605 2.135125 0.5138692
6648.138 2.525942 0.5096159
6649.667 3.026693 0.5025163
6651.201 3.02297 0.5009411
6652.731 2.792 0.493715
6654.265 2.882734 0.4869757
6655.796 2.144243 0.4853672
6657.327 2.770942 0.487451
6658.862 2.254668 0.4775846
6660.394 2.075852 0.4723139
6661.93 1.778145 0.4785156
6663.462 2.291753 0.4849312
6664.999 1.851455 0.5013025
6666.532 1.150605 0.6469216
6668.066 2.322565 0.668798
6669.604 1.205606 0.6666992
6671.138 2.556706 0.6560017
6672.676 3.816837 0.6762214
6674.211 3.343524 0.6671786
6675.751 3.361558 0.6278404
6677.286 1.694724 0.6117691
6678.826 3.062115 0.5154821
6680.362 3.834682 0.5067412
6681.899 2.093292 0.4718679
6683.44 2.417123 0.4679526
6684.977 2.610801 0.4691214
6686.519 1.888352 0.4658765
6688.057 2.002745 0.4623099
6689.6 2.393929 0.5775076
6691.138 3.165025 0.5998921
6692.678 1.690191 0.500383
6694.221 2.538453 0.6369849
6695.761 3.365234 0.5844397
6697.305 2.280479 0.5938557
6698.846 3.392329 0.6181163
6700.391 3.360722 0.6347113
6701.932 1.468798 0.4785661
6703.474 0.9071282 0.4765487
6705.02 0.9357253 0.473754
6706.562 1.822261 0.5035391
6708.108 2.188801 0.5240377
6709.652 1.207751 0.5091577
6711.199 2.04913 0.5115867
6712.743 2.530819 0.6153808
6714.287 0.6272575 0.5841453
6715.835 3.519755 0.5970527
6717.38 5.403973 0.616416
6718.929 3.309324 0.5773509
6720.475 2.173147 0.447093
6722.025 2.925327 0.5570113
6723.571 2.76439 0.5603083
6725.118 3.599681 0.5795516
6726.668 2.740195 0.5716091
6728.216 1.336257 0.8530505
6729.768 0.9843655 0.5400788
6731.316 1.915188 0.5640272
6732.868 4.127497 0.5858897
6734.417 2.724686 0.5913825
6735.966 3.546178 0.6263562
6737.52 3.716562 0.6415524
6739.069 4.084658 0.6385149
6740.623 3.658099 0.6330708
6742.174 3.260377 0.6466446
6743.729 2.400316 0.4952767
6745.28 2.031865 0.4722328
6746.832 2.551023 0.4712861
6748.388 2.229562 0.4606981
6749.94 2.531259 0.4776456
6751.497 2.4049 0.497932
6753.05 2.454906 0.4796371
6754.607 3.636996 0.6010791
6756.161 3.535851 0.6110295
6757.715 3.748856 0.6483147
6759.273 2.953588 0.6333417
6760.829 2.700909 0.6060312
6762.388 3.915832 0.6006299
6763.943 2.094026 0.5794749
6765.503 2.498492 0.590679
6767.06 2.586025 0.605971
6768.616 1.176934 0.4730319
6770.177 2.824252 0.6176153
6771.734 2.926526 0.6192057
6773.296 1.905589 0.5392632
6774.854 1.433632 0.5351255
6776.417 2.019088 0.5279251
6777.976 1.910167 0.4939221
6779.535 2.642991 0.620905
6781.098 3.455126 0.6039755
6782.658 3.017514 0.4778826
6784.222 3.322355 0.5033042
6785.783 2.56696 0.4844677
6787.348 1.919192 0.5835348
6788.909 3.719089 0.581831
6790.471 3.707555 0.5930812
6792.037 1.978059 0.5880888
6793.599 2.934736 0.5813289
6795.166 2.951283 0.5707001
6796.729 1.648448 0.6384246
6798.296 2.939082 0.6592072
6799.86 3.817 0.6186224
6801.428 2.384058 0.6205896
6802.993 2.920605 0.6154127
6804.558 3.028279 0.6140124
6806.127 2.75998 0.6058447
6807.693 3.518299 0.6089104
6809.263 3.658382 0.6152534
6810.829 3.559412 0.6115419
6812.399 3.741363 0.5968685
6813.967 3.320436 0.598096
6815.534 4.281506 0.625564
6817.106 3.934211 0.6309692
6818.674 2.992382 0.6204271
6820.247 2.362929 0.6058396
6821.815 4.79308 0.6368312
6823.389 4.681793 0.6525616
6824.958 2.551123 0.6281442
6826.528 1.511401 0.6447886
6828.102 4.422111 0.7652544
6829.673 4.353469 0.9135894
6831.248 0.8038962 0.7063309
6832.82 2.292499 0.8516607
6834.395 5.750445 0.8718052
6835.968 2.21955 1.360825
6837.541 1.754118 1.267483
6839.117 4.255607 0.7175071
6840.69 3.39988 0.6720589
6842.268 2.265486 0.656967
6843.842 2.014085 0.6555267
6845.42 2.375889 0.6448576
6846.995 2.952519 0.600915
6848.57 2.96658 0.5848313
6850.149 3.44468 0.5955794
6851.725 3.528234 0.6068923
6853.305 3.87024 0.6289461
6854.882 1.742445 0.6083096
6856.462 3.110638 0.6266175
6858.04 4.640021 0.863867
6859.618 1.710542 0.8657687
6861.199 2.482588 0.6103774
6862.778 2.118523 0.6145103
6864.36 2.69361 0.8356796
6865.94 -1.175019 0.8380232
6867.523 2.122003 0.7517989
6869.102 3.438981 0.6398791
6870.683 2.629564 0.6599453
6872.267 2.630698 0.6990815
6873.848 1.136917 0.6473403
6875.433 3.971573 0.7430933
6877.015 3.739212 0.7174936
6878.601 5.039837 0.764563
6880.183 4.005514 0.770029
6881.766 2.507417 0.5687867
6883.352 2.788052 0.5433865
6884.936 2.561347 0.5384812
6886.524 3.539076 0.679064
6888.108 3.708635 0.6927956
6889.696 2.575912 0.7335389
6891.281 3.574603 0.8673323
6892.867 3.920718 0.8631464
6894.456 5.873739 0.7615622
6896.042 5.548942 0.7282436
6897.632 4.036664 0.6720086
6899.219 3.882584 0.6810535
6900.81 3.240692 0.5766002
6902.398 1.974331 0.6368494
6903.986 1.567148 0.6211388
6905.578 3.856741 0.7163678
6907.167 4.661708 0.6844332
6908.759 4.465774 0.6731622
6910.349 4.331164 0.6941004
6911.942 4.180669 0.7505494
6913.532 2.195246 0.7895455
6915.123 1.684304 0.6273173
6916.717 2.71584 0.5809586
6918.308 4.182632 0.6648759
6919.904 2.685148 0.8830678
6921.496 -0.729585 0.6365
6923.092 1.481294 0.6409232
6924.685 -0.103175 0.7298953
6926.281 2.878422 0.9712237
6927.874 5.235544 0.8183507
6929.468 3.088232 0.707694
6931.066 3.755596 0.6882482
6932.661 1.452221 0.6621852
6934.259 2.705853 0.6771888
6935.855 4.487896 0.7110537
6937.454 4.308208 0.7138692
6939.05 2.122401 0.7763845
6940.646 0.05181418 0.8771785
6942.247 2.981111 0.9179448
6943.844 4.387696 0.7972739
6945.445 2.739203 0.8012751
6947.043 3.994275 0.8284319
6948.645 4.884522 0.8710303
6950.243 -0.6089554 0.7955843
6951.842 3.588059 1.062391
6953.445 4.278375 0.8599318
6955.045 2.944427 0.7477314
6956.649 3.775671 0.830147
6958.249 2.627558 0.8250262
6959.854 3.216335 0.8362593
6961.455 4.479099 0.7476015
6963.056 3.412602 0.7307547
6964.662 3.098594 0.7979667
6966.264 3.6196 0.8042204
6967.871 3.705917 0.8361794
6969.474 5.397732 0.8377229
6971.081 4.660718 0.9442996
6972.684 1.63892 0.9178886
6974.289 3.549668 0.8197138
6975.896 5.20743 0.7703933
6977.502 4.596185 0.7893028
6979.11 5.695701 0.9207913
6980.716 4.921497 0.9819918
6982.326 5.021497 0.8786622
6983.932 4.926594 0.7624488
6985.539 4.194825 0.7564278
6987.149 4.019281 0.7470926
6988.757 6.22061 0.7986174
6990.369 5.0487 0.7579181
6991.977 3.977562 0.7361479
6993.589 4.213535 0.7371163
6995.198 3.844771 0.7301521
6996.807 4.583416 0.7513433
6998.42 4.694444 0.8443882
7000.03 2.854153 0.836839
7001.645 3.087435 0.9187505
7003.255 5.7349 0.8756672
7004.87 5.339906 0.8441979
7006.482 4.396741 0.8159441
7008.094 3.111018 0.8075931
7009.709 4.700959 0.8488887
7011.322 2.777194 0.8222598
7012.939 3.434565 0.8338256
7014.552 4.534549 0.915998
7016.17 4.813525 0.8830268
7017.784 2.437207 0.8235601
7019.398 3.127535 0.8433693
7021.017 4.591458 0.8759285
7022.632 4.976251 0.7716762
7024.252 5.53377 0.7732434
7025.868 4.685821 0.7627577
7027.488 3.119443 0.768761
7029.105 3.790781 0.7895205
7030.721 4.016156 0.7949765
7032.343 4.322297 0.8005225
7033.96 4.732439 0.8123366
7035.583 4.248749 0.9375664
7037.201 5.424903 0.9369385
7038.824 3.967284 0.8093049
7040.443 4.48049 0.840112
7042.066 5.069031 1.013436
7043.686 4.692966 0.9899244
7045.307 4.239249 0.8589186
7046.932 4.979836 0.8832129
7048.553 3.66367 0.9130851
7050.178 0.423613 1.073543
7051.8 1.246737 1.032048
7053.426 3.727808 0.921833
7055.049 5.177656 0.8907599
7056.672 5.034567 0.8664333
7058.299 3.82707 0.6185902
7059.923 3.552383 0.5426795
7061.551 2.007074 0.5121536
7063.175 1.662192 0.641933
7064.804 3.093371 0.6801096
7066.429 1.99767 0.6836851
7068.055 0.1815062 0.6787713
7069.685 0.3445346 0.5453811
7071.311 1.996393 0.7130101
7072.942 1.573499 0.6940964
7074.569 1.718732 0.7938476
7076.2 2.840965 0.8081366
7077.828 1.382782 0.8001394
7079.456 0.8853891 0.7994107
7081.089 1.343009 0.7012609
7082.718 1.134773 1.011523
7084.351 -1.536286 0.9933944
7085.981 -0.2261207 0.6621004
7087.615 5.09349 0.6590613
7089.245 5.611005 0.6525381
7090.876 2.670581 0.6567835
7092.511 1.742145 0.5360247
