# wavelength_A flux_1e-17 err_1e-17
4575.0928 27.372803 1.3672725
4576.1479 27.162243 1.3618443
4577.2007 26.889746 1.3431706
4578.2559 26.134087 1.3301003
4579.3091 26.143557 1.3328562
4580.3652 26.470795 1.3546798
4581.4189 24.800543 1.3341618
4582.4731 26.624754 1.3484802
4583.5298 24.519264 1.371578
4584.584 26.938629 1.4127908
4585.6411 26.775623 1.3230964
4586.6963 25.589111 1.3088287
4587.7539 25.205574 1.2976296
4588.8091 24.750912 1.2914522
4589.8647 26.300388 1.3410672
4590.9233 26.654707 1.3318113
4591.9795 24.779318 1.2920244
4593.0386 25.332781 1.2879382
4594.0952 23.708853 1.2828904
4595.1543 22.501717 1.2830554
4596.2114 24.388533 1.3169669
4597.269 25.293684 1.3368102
4598.3291 23.536549 1.3023514
4599.3867 23.298117 1.2939168
4600.4473 25.200281 1.2864054
4601.5059 24.140102 1.2519097
4602.5669 23.665094 1.2483243
4603.6255 24.829216 1.2837178
4604.6846 23.41927 1.3097233
4605.7466 22.982939 1.322228
4606.8062 25.81793 1.3372942
4607.8687 23.073269 1.3033543
4608.9287 23.119213 1.2697885
4609.9912 23.358879 1.2365751
4611.0518 22.353134 1.2181273
4612.1128 24.321354 1.250205
4613.1763 25.311888 1.2700518
4614.2373 23.606258 1.2748213
4615.3013 24.896383 1.3033365
4616.3633 25.256413 1.2921852
4617.4277 24.887915 1.3569584
4618.4897 23.378778 1.3147273
4619.5522 19.87228 1.1696939
4620.6177 22.274822 1.2020762
4621.6807 24.023163 1.3738548
4622.7466 25.984646 1.4140866
4623.8096 24.602194 1.4018614
4624.876 21.88686 1.2280346
4625.9399 23.911922 1.2416984
4627.0044 22.744993 1.2581969
4628.0713 23.365395 1.250424
4629.1357 21.758953 1.2242761
4630.2031 21.444784 1.2044133
4631.2686 22.268456 1.193792
4632.3364 21.093784 1.2077777
4633.4023 22.802263 1.2384652
4634.4678 23.139633 1.2626656
4635.5366 20.604033 1.2377133
4636.603 21.693874 1.2466668
4637.6724 23.767086 1.2723627
4638.7393 21.738092 1.2293005
4639.8091 22.14641 1.1981251
4640.8765 17.537556 1.4210495
4641.9438 20.93166 1.4361801
4643.0142 21.036978 1.1920699
4644.0825 20.226582 1.1586362
4645.1533 21.562881 1.1848352
4646.2222 21.401245 1.1777253
4647.2935 21.604841 1.2042335
4648.3623 21.466852 1.2128779
4649.4316 21.110216 1.2371118
4650.5039 21.763969 1.2559818
4651.5737 21.636885 1.2134714
4652.6465 23.447075 1.2016315
4653.7168 20.028393 1.1569924
4654.79 23.178146 1.2280208
4655.8608 23.423889 1.2500921
4656.9346 21.667381 1.223629
4658.0059 23.812727 1.2215711
4659.0771 22.601295 1.2227733
4660.1519 22.618143 1.2198131
4661.2236 22.075289 1.2390963
4662.2983 21.05427 1.2724649
4663.3711 22.40645 1.3003892
4664.4463 21.995529 1.278977
4665.5195 21.468721 1.2496126
4666.5928 22.191061 1.2232455
4667.6689 21.777143 1.211514
4668.7427 19.87536 1.1700506
4669.8193 19.397493 1.1772296
4670.8936 21.58359 1.1985687
4671.9707 19.057135 1.1707776
4673.0454 20.708071 1.1860272
4674.1206 18.343895 1.1906465
4675.1982 21.015131 1.271183
4676.2739 20.378334 1.2683836
4677.3521 20.455486 1.2285993
4678.4282 20.743011 1.1962016
4679.5073 21.613064 1.1771502
4680.5835 21.163433 1.1707771
4681.6602 18.848415 1.1310101
4682.7397 19.297781 1.1500049
4683.8174 20.225758 1.180835
4684.8975 20.414389 1.2079388
4685.9751 20.22801 1.217764
4687.0557 19.923147 1.1893704
4688.1338 19.761726 1.1646636
4689.2124 20.310623 1.1691623
4690.2935 21.88784 1.1771052
4691.3726 18.977707 1.1460011
4692.4546 20.993784 1.1775376
4693.5342 21.69487 1.1802298
4694.6162 19.981192 1.1737553
4695.6963 23.104841 1.1965296
4696.7764 21.748264 1.1638911
4697.8594 19.860666 1.1225452
4698.9404 20.736742 1.1235361
4700.0239 21.395998 1.1310374
4701.105 21.622808 1.1480126
4702.189 21.133913 1.1447845
4703.271 20.416241 1.159387
4704.353 18.994547 1.1399399
4705.4375 17.028921 1.1416657
4706.52 17.709255 1.162528
4707.6055 18.820116 1.189654
4708.6885 18.029564 1.1486466
4709.7744 19.321495 1.1492752
4710.8579 18.930557 1.1450053
4711.9414 19.274359 1.1473608
4713.0283 19.807003 1.1466954
4714.1123 18.142637 1.1150723
4715.1992 20.452497 1.1315398
4716.2842 17.937174 1.1016655
4717.3716 19.281679 1.1330149
4718.457 19.77726 1.1554691
4719.5425 18.446476 1.1382842
4720.6309 19.211361 1.1352673
4721.7168 20.35288 1.1415111
4722.8057 19.525827 1.1353837
4723.8921 19.812895 1.1198488
4724.9814 19.218195 1.1794329
4726.0684 18.742855 1.170778
4727.1553 19.985111 1.1783478
4728.2456 19.412117 1.1749783
4729.3335 17.598206 1.0768263
4730.4238 17.709951 1.1113932
4731.5122 18.400095 1.1194161
4732.603 18.30488 1.0989876
4733.6919 19.202124 1.1028197
4734.7808 19.120304 1.1079688
4735.8726 18.838182 1.1174588
4736.9624 16.132963 1.1347561
4738.0547 19.496328 1.2134718
4739.1445 18.032612 1.1889536
4740.2373 17.314623 1.10507
4741.3276 15.769573 1.0566113
4742.4214 17.689707 1.1069832
4743.5122 18.79034 1.1612202
4744.6035 19.252031 1.5256948
4745.6973 20.124731 1.5194411
4746.7891 15.07305 1.2785851
4747.8838 14.385282 1.2139937
4748.9761 17.736868 1.0581942
4750.0713 17.060287 1.0345254
4751.1641 17.489883 1.0752747
4752.2568 15.103263 1.0432253
4753.3525 18.22854 1.1111246
4754.4463 18.352398 1.1221697
4755.5425 16.561537 1.06559
4756.6367 19.077749 1.3524537
4757.7334 19.760738 1.3355845
4758.8281 16.971384 1.3963372
4759.9229 12.342376 1.293162
4761.0205 15.285869 1.2882717
4762.1157 16.154345 1.0518999
4763.2139 15.988279 1.0101664
4764.3096 13.32011 0.97110987
4765.4082 14.149632 0.97619742
4766.5044 13.58012 0.98497403
4767.6011 14.091672 1.0084198
4768.7002 13.762921 0.99448723
4769.7974 13.739264 0.99495715
4770.8975 15.936992 1.0717732
4771.9951 14.828847 1.3311595
4773.0952 12.853348 1.3525395
4774.1934 14.562501 1.405079
4775.2915 13.57047 1.036337
4776.3926 14.196829 1.0190259
4777.4917 13.470639 0.96837407
4778.5933 10.35986 0.95633835
4779.6924 13.073982 0.99435765
4780.7949 11.371289 0.9810487
4781.8945 11.373666 0.968876
4782.9946 14.245375 0.98971868
4784.0977 13.999248 0.97262597
4785.1982 11.483284 0.94238764
4786.3018 12.616337 0.96458524
4787.4028 13.279617 1.0100218
4788.5068 11.515137 1.0153238
4789.6084 10.782928 1.0151967
4790.71 11.752712 0.97492981
4791.8149 14.178353 1.076853
4792.917 14.097868 1.0877389
4794.0225 12.272552 0.98502916
4795.1255 12.784099 0.97480857
4796.231 12.961367 0.96878672
4797.3345 12.389905 0.95264459
4798.438 12.848854 0.9445889
4799.5444 10.89775 0.91683924
4800.6489 12.601199 0.94845688
4801.7559 14.219038 0.96854365
4802.8604 12.648908 0.93983603
4803.9678 11.423905 0.91902214
4805.0732 10.421306 0.89833111
4806.1782 9.8406868 0.87901896
4807.2866 10.544661 0.89184684
4808.3926 10.144805 0.92701709
4809.5015 10.848954 0.96640211
4810.6079 10.358988 0.94776475
4811.7173 11.370203 0.92700762
4812.8242 9.1577787 0.88699156
4813.9312 10.443172 0.89297831
4815.0415 9.2462769 0.92429334
4816.1489 8.979003 0.96723896
4817.2598 10.785769 1.0171527
4818.3677 11.518209 1.0084784
4819.479 10.705482 0.98263502
4820.5879 9.6315279 0.92371947
4821.6968 9.7759056 0.89903259
4822.8086 10.017255 0.93134946
4823.918 9.6271114 0.89088815
4825.0303 9.3548088 0.91255403
4826.1401 9.6050711 0.89849067
4827.2534 7.3855367 0.8936463
4828.3638 9.7901955 0.94151312
4829.4771 9.1720324 0.95872337
4830.5884 9.4581137 0.9356699
4831.6992 8.5695333 0.88356227
4832.8135 8.3368769 0.88776088
4833.9253 10.090637 0.9324761
4835.04 10.088409 0.92904609
4836.1523 8.8512897 0.91501993
4837.2676 10.043189 0.91347647
4838.3804 9.964962 0.90413451
4839.4937 9.5775127 0.9006986
4840.6094 8.7051544 0.89303344
4841.7231 8.3556023 0.90199834
4842.8394 8.5207901 0.87446433
4843.9536 8.5074654 0.86352384
4845.0708 8.8784704 0.84429777
4846.1851 7.9790788 0.85404104
4847.3003 8.003994 0.85467023
4848.418 8.4576712 0.89837366
4849.5332 7.2225857 0.85050815
4850.6514 8.0151043 0.82766026
4851.7676 7.0805478 0.82761866
4852.8862 7.7888803 0.86444515
4854.0024 7.111238 0.91176456
4855.1191 8.7282219 0.96019781
4856.2388 8.3874645 1.0212482
4857.356 7.474297 0.97888881
4858.4761 7.3257217 0.98448455
4859.5938 10.261909 1.5044179
4860.7144 14.466088 1.3339522
4861.8325 11.501812 2.2106025
4862.9512 8.9148417 1.0897337
4864.0723 7.793222 1.0933356
4865.1914 11.892489 1.154091
4866.3135 10.894545 1.0147513
4867.4326 9.4565725 0.97140908
4868.5552 9.9984846 0.93813062
4869.6753 8.3438282 0.90472972
4870.7954 8.0314913 0.87986201
4871.9189 7.1064939 0.85525167
4873.0396 4.1070342 0.79931557
4874.1631 6.3281059 0.83782631
4875.2847 6.8807812 0.90664935
4876.4087 5.5808907 0.85813057
4877.5308 7.508287 0.90130752
4878.6528 6.5684834 0.87391245
4879.7778 7.5263844 0.85562044
4880.9004 7.6240487 0.85867298
4882.0259 6.7271614 0.87798321
4883.1489 6.8895993 0.89393175
4884.2749 7.1540508 0.90541643
4885.3984 6.1658702 0.86754262
4886.5225 6.9637914 0.86353856
4887.6494 6.0180888 0.83562261
4888.7734 6.0090976 0.82751453
4889.9009 6.9287119 0.83980727
4891.0259 5.3288097 0.86248356
4892.1538 6.6858373 0.89918745
4893.2793 7.5520997 0.91972172
4894.4048 5.8787141 0.89413506
4895.5337 5.7603006 0.87166488
4896.6597 9.140563 0.88745922
4897.7891 7.1093512 0.84945554
4898.9155 5.8065953 0.81742519
4900.0454 5.9727025 0.86957693
4901.1724 8.2340612 0.90983927
4902.2998 8.4004812 0.9455173
4903.4307 6.2030773 0.89474994
4904.5586 8.2473211 0.88299555
4905.6895 7.7481594 0.86521363
4906.8179 6.3641925 0.83312309
4907.9497 8.5803032 0.89694601
4909.0786 8.7796831 0.89047116
4910.208 7.0454979 0.89244735
4911.3403 5.7017965 0.84514332
4912.4702 7.5885181 0.83844781
4913.603 7.8997731 0.85525465
4914.7334 8.8250656 0.9266358
4915.8667 7.8374958 0.90572965
4916.9976 5.5675035 0.85837424
4918.1313 7.9423761 0.84859174
4919.2627 8.7946911 0.86603636
4920.3945 7.7469873 0.83036733
4921.5288 6.3008971 0.80467206
4922.6611 8.2015238 1.0538156
4923.7964 9.7493601 1.112276
4924.9292 6.3320508 0.84140438
4926.0649 6.523766 0.87053406
4927.1978 9.9370937 0.91395497
4928.3315 7.182899 0.86561972
4929.4678 8.0046301 0.85219103
4930.6021 9.2445288 0.86912531
4931.7388 8.1967707 0.85945433
4932.8735 8.0295429 0.84904802
4934.0107 7.6081619 0.85297179
4935.146 9.3868179 1.1425397
4936.2812 9.6892099 1.16956
4937.4194 7.7536216 0.83996987
4938.5557 7.3248348 0.83744425
4939.6943 9.2082758 0.84592223
4940.8306 8.7577095 0.81346118
4941.9702 8.7152109 1.0724883
4943.1069 11.914731 1.1128767
4944.2441 11.198492 1.1106133
4945.3843 7.820271 1.1097032
4946.522 6.749783 0.85641134
4947.6626 6.9324503 0.85917282
4948.8008 10.915998 1.1392833
4949.9419 9.3109913 1.1636943
4951.0806 6.8344979 0.85264266
4952.2197 7.7188025 0.87379014
4953.3618 7.1830039 0.88999349
4954.501 7.8893261 0.92435598
4955.6436 6.760232 0.89135396
4956.7837 8.4195213 0.84580606
4957.9268 5.9883375 0.80707234
4959.0674 6.8783369 0.82386845
4960.208 5.6642675 0.81475681
4961.3521 4.8611789 0.78660047
4962.4932 3.2987113 0.74398589
4963.6377 5.338769 0.75480968
4964.7793 4.8523316 0.75723368
4965.9243 4.752481 0.75913143
4967.0669 6.451283 0.78632993
4968.2095 6.890883 0.79441309
4969.355 6.0303349 0.79970777
4970.498 6.0186324 0.81256402
4971.6445 5.7857418 0.85276073
4972.7881 6.2198529 0.85689914
4973.9351 6.2645769 0.82938874
4975.0791 5.9215212 0.79479516
4976.2236 5.8841548 0.8138839
4977.3711 6.3207798 0.84935749
4978.5161 8.3765736 1.1877143
4979.6641 8.9929667 1.2494191
4980.8096 6.7767835 1.0884799
4981.9585 4.4640422 1.0859411
4983.1045 4.5435834 1.1017947
4984.251 6.2618098 0.97215784
4985.4004 5.709343 0.85692155
4986.5469 4.9028125 0.85518211
4987.6968 7.0149627 0.89294708
4988.8442 7.5719137 0.96858674
4989.9946 8.1387272 0.94416767
4991.1426 7.3311553 0.85626519
4992.291 5.9912453 0.81731141
4993.4419 7.6213441 0.835352
4994.5908 6.0076122 0.82186288
4995.7427 7.3455381 0.85556346
4996.8921 5.8845429 0.792849
4998.0439 6.2274761 0.78632337
4999.1938 7.3673725 0.78651196
5000.3438 5.2497678 0.77103293
5001.4971 6.7385287 0.80923206
5002.6475 6.8573675 0.82581079
5003.8013 5.107873 0.77594072
5004.9521 5.6265726 0.74271172
5006.1064 4.9980321 0.75198376
5007.2583 7.5944662 0.78684103
5008.4126 3.4015028 0.74930888
5009.5649 5.8009214 0.77397305
5010.7173 6.3967237 0.8101415
5011.873 5.9913211 0.78709441
5013.0259 6.3303132 0.74824119
5014.1816 6.2861972 0.73117012
5015.3354 6.2697277 0.72860658
5016.4917 5.8387923 0.73627687
5017.646 5.3905954 0.74181998
5018.8003 7.8686752 0.78887975
5019.9575 7.590529 0.77861291
5021.1123 5.5976515 0.74005151
5022.27 5.5292635 0.71761906
5023.4258 6.6079197 0.73944581
5024.584 5.6161666 0.73224151
5025.7397 6.0671315 0.77843314
5026.896 6.4146399 0.78712547
5028.0552 5.9061913 0.75975537
5029.2119 5.4414582 0.72421718
5030.3716 5.894875 0.71030682
5031.5288 6.4486051 0.73865795
5032.689 5.8510737 0.74159098
5033.8472 7.5989962 0.77158415
5035.0049 7.1560855 0.77854723
5036.166 6.2421999 0.75241143
5037.3247 7.4357934 0.7651639
5038.4863 7.0919967 0.75205791
5039.6455 6.3512645 0.75478816
5040.8076 6.9409056 0.76752365
5041.9668 5.6793189 0.78686249
5043.127 6.8179421 0.79745573
5044.29 5.103272 0.77834654
5045.4502 6.9617324 0.77255249
5046.6138 7.1564999 0.76798272
5047.7749 7.431282 0.78288609
5048.939 6.4620004 0.77549374
5050.1001 9.7915258 1.1938384
5051.2622 10.803795 1.2058449
5052.4268 5.6551046 1.0257198
5053.5894 6.8402247 0.74922746
5054.7544 7.3095303 0.74894089
5055.9175 6.4830742 0.72147912
5057.083 5.2706285 0.70552099
5058.2466 8.7486725 1.0177467
5059.4102 8.7538481 1.0629436
5060.5771 5.5290704 0.78672117
5061.7412 6.6858945 0.77857548
5062.9082 7.535913 0.76978409
5064.0732 4.886312 0.74180275
5065.2407 7.499454 1.0214339
5066.4062 9.7639799 1.042125
5067.5718 6.6351128 0.73415089
5068.7402 6.5259876 0.73694217
5069.9062 6.217545 0.75952637
5071.0752 5.3712525 0.77523857
5072.2417 7.4065824 0.82185417
5073.4116 7.2160583 0.83137411
5074.5786 7.5164375 0.82679927
5075.7461 6.8034143 0.7931934
5076.9165 6.6290407 0.7520144
5078.0845 7.8215938 1.0145479
5079.2554 10.532559 1.0276232
5080.4238 9.2818327 1.0792606
5081.5957 7.686893 0.87126642
5082.7646 6.5461431 0.89788622
5083.9336 5.4519506 0.82417315
5085.106 7.6681623 0.79156882
5086.2759 6.3663173 0.79260218
5087.4487 7.1421232 0.79669178
5088.6191 6.6128736 0.8288964
5089.7925 5.5712762 0.82014287
5090.9634 7.5379796 0.81376934
5092.1348 8.1981678 0.79108721
5093.3091 6.2022772 0.72392386
5094.4805 6.4406648 0.70725113
5095.6553 6.8407993 0.73041129
5096.8276 6.7548761 0.75502115
5098.0029 7.0234718 0.75902045
5099.1758 7.1212583 1.05708
5100.3516 8.5722179 1.0629977
5101.5249 6.8696136 0.79843688
5102.6987 6.9313889 0.77378237
5103.875 6.5066433 0.72793525
5105.0493 6.4643993 0.74820966
5106.2266 5.5082974 0.75018847
5107.4014 6.2991962 0.78644574
5108.5791 6.9144764 0.78307897
5109.7544 6.9690371 0.9595983
5110.9297 3.8455794 0.88846654
5112.1084 7.7472687 0.88546044
5113.2842 4.4344935 0.88185644
5114.4634 8.1609955 0.78546101
5115.6401 6.3688908 0.76209188
5116.8198 6.4351854 0.73725706
5117.9966 7.1286616 0.72871703
5119.1743 6.1552525 0.72633892
5120.3545 9.3476677 1.0453861
5121.5327 6.8230271 1.0698549
5122.7134 6.7623568 0.73819876
5123.8921 6.7246594 0.71362478
5125.0737 6.8549409 0.71968096
5126.2524 7.8451443 0.72927898
5127.4321 6.5828204 0.72714567
5128.6143 8.770895 0.77185363
5129.7939 7.0548296 0.8076185
5130.9771 6.3783369 0.79336083
5132.1572 4.6192961 0.7533685
5133.3408 7.4328227 0.74458748
5134.522 9.0681543 1.0827291
5135.7031 7.3522944 0.96816808
5136.8872 8.1231527 0.74156523
5138.0688 8.6229563 0.74042702
5139.2539 7.8244543 0.73820478
5140.436 8.4329748 0.74633139
5141.6216 10.431363 1.008477
5142.8042 7.9050202 0.9791171
5143.9873 6.3120894 0.72225571
5145.1738 6.5327802 0.72774136
5146.3574 7.0516081 0.74617708
5147.5439 7.2053595 0.74932635
5148.728 7.6782436 0.75158679
5149.9155 6.6304998 0.7697646
5151.1001 7.861464 0.80204982
5152.2852 6.9083109 0.78054976
5153.4731 7.2311068 0.78271812
5154.6587 7.6235199 0.80107182
5155.8477 6.0836511 0.78909397
5157.0337 6.5316887 0.76989818
5158.2227 7.539331 0.79400557
5159.4097 5.5934439 0.81342477
5160.5962 7.6660557 0.80762237
5161.7861 5.9128747 0.83746541
5162.9736 7.4387646 0.859905
5164.1646 8.5140371 0.81210607
5165.3525 7.5401664 0.75287354
5166.5435 8.0701771 0.7418592
5167.7319 8.1339636 0.74396771
5168.9209 7.6348782 0.75577319
5170.1128 6.9143157 0.74309391
5171.3022 6.1375999 0.71033382
5172.4946 5.6903577 0.69766647
5173.6846 5.0257688 0.68598878
5174.8779 4.6372762 0.66523015
5176.0684 5.0557351 0.88242888
5177.2588 6.074492 0.88765979
5178.4526 4.2919955 0.66756856
5179.644 5.634665 0.68003029
5180.8384 6.5070877 0.69775873
5182.0303 5.3150415 0.67220002
5183.2251 4.8926826 0.65573514
5184.4175 6.5482988 0.66250527
5185.6104 5.4499164 0.65304762
5186.8062 5.2256498 0.6538716
5187.9995 6.3091884 0.68603736
5189.1958 5.1585064 0.68262798
5190.3896 5.547936 0.69715655
5191.5864 7.66998 0.95153522
5192.7808 6.6271448 0.96033072
5193.978 4.6135864 0.66762048
5195.1729 5.2825007 0.6783514
5196.3682 5.99472 0.68737698
5197.5664 6.9622698 0.74554539
5198.7622 5.4490266 0.78904587
5199.9609 7.178648 0.80409193
5201.1572 6.4163852 0.76078314
5202.3564 6.1007786 0.73096567
5203.5532 7.3245292 0.73811811
5204.7505 5.999579 0.72506005
5205.9507 6.2343297 0.70848173
5207.1484 6.4120913 0.70551586
5208.3491 6.81391 0.71561593
5209.5474 6.6777453 0.72175503
5210.7485 6.7907844 0.70777094
5211.9473 3.819133 0.71003246
5213.146 7.6506705 1.0223421
5214.3481 6.9666228 0.94757068
5215.5479 6.7764454 0.71219754
5216.7505 8.6145935 1.0077034
5217.9507 9.0706625 1.0089712
5219.1538 8.638545 0.78773898
5220.3545 7.5125132 0.80491102
5221.5557 8.1005077 0.8360576
5222.7598 7.9559798 0.81068945
5223.9609 7.2767329 0.74449593
5225.1655 7.9497509 0.73981971
5226.3677 8.9779558 0.74684262
5227.5728 8.2090282 0.78864795
5228.7754 9.3805065 1.1128987
5229.9785 9.72225 1.0781112
5231.1846 6.5882683 0.81375897
5232.3877 8.334981 0.81704831
5233.5942 9.1220579 0.78603816
5234.7983 8.8954964 0.96098697
5236.0054 9.2260494 0.98510993
5237.21 8.5384359 0.72877806
5238.415 7.1248522 0.71914822
5239.623 7.7720222 0.74866503
5240.8281 7.433393 0.75107378
5242.0366 6.7543159 0.72456622
5243.2427 8.3340998 0.95241785
5244.4517 8.1594038 0.94326484
5245.6582 6.6485839 0.75308371
5246.8652 7.9533439 1.0165237
5248.0747 10.740705 1.0582714
5249.2822 9.9010954 1.0567377
5250.4927 4.6290979 0.87032729
5251.7007 7.8937454 1.5973698
5252.9116 11.024453 1.0370224
5254.1201 7.4037256 0.74322641
5255.3286 9.6267281 1.0576087
5256.5405 9.6342764 1.0580715
5257.75 6.8100629 0.74071831
5258.9624 8.1831856 1.0057962
5260.1724 8.7718716 0.99259323
5261.3853 6.7684712 0.73056072
5262.5957 7.9727893 0.73315924
5263.8062 8.1373253 0.72115719
5265.02 8.0136385 0.70773345
5266.231 8.0284252 0.70672429
5267.4458 5.07692 0.69636238
5268.6572 7.8521142 0.72495198
5269.8721 7.8185487 0.73173648
5271.0845 8.9524412 0.93888944
5272.2974 11.07337 0.96635926
5273.5132 8.2125816 0.97818655
5274.7261 7.4480958 0.7170493
5275.9424 6.7676067 0.72199667
5277.1562 6.7437124 0.72769207
5278.373 7.5429893 0.74295199
5279.5874 8.3639727 0.73654962
5280.8047 6.9161582 0.7201103
5282.0195 7.514545 0.70886409
5283.2349 7.215889 0.71835393
5284.4531 7.2511053 0.72964376
5285.6689 7.0598626 0.73895282
5286.8877 9.0364628 0.77727073
5288.104 6.7988949 0.74106699
5289.3232 7.2542982 0.73606807
5290.54 8.4537048 0.73576051
5291.7573 7.9630609 0.73394793
5292.9775 11.454917 1.0000955
5294.1953 8.5206585 0.9790262
5295.416 9.6490183 0.7449612
5296.6343 6.9010172 0.7243951
5297.8555 7.3478155 0.71233875
5299.0742 8.4154577 0.74122709
5300.2935 6.8425069 0.72701544
5301.5156 7.0054979 0.72291219
5302.7354 7.9139996 0.7573247
5303.958 7.574707 0.78182209
5305.1782 8.4818525 0.8192696
5306.4014 8.1038389 0.8347888
5307.6221 8.9839478 0.82618153
5308.8433 6.836637 0.74954361
5310.0674 7.3378301 0.70530349
5311.2891 7.0739565 0.70216334
5312.5137 7.2930269 0.80444193
5313.7358 6.4572668 1.4323559
5314.9614 12.228868 1.4999396
5316.1841 8.6684809 1.1112632
5317.4072 8.1328306 0.74572271
5318.6333 5.7155194 0.70985162
5319.8569 8.4495401 0.78192675
5321.0835 7.8404818 0.78776526
5322.3076 8.5317125 0.79439527
5323.5347 8.6682596 0.72901696
5324.7598 7.9449844 0.73792344
5325.9844 8.1500826 0.76125312
5327.2129 7.8632922 0.73486418
5328.438 9.272893 1.448136
5329.667 6.906857 1.4516547
5330.8931 7.4809785 0.7204541
5332.1221 6.857337 0.73257053
5333.3491 7.2688832 0.71601123
5334.5757 8.2327938 0.71914023
5335.8062 8.5253839 0.74986136
5337.0337 7.3938713 0.73381925
5338.2642 7.6065364 0.75997013
5339.4922 7.764092 0.74280089
5340.7236 9.242362 0.78774655
5341.9521 9.0124969 1.0780318
5343.1812 12.260037 1.0809788
5344.4131 10.546654 1.0271648
5345.6426 7.0091577 0.74527049
5346.8755 9.2366905 1.0170429
5348.1055 9.5860271 1.0010904
5349.3389 7.7662892 0.72737759
5350.5693 8.5269156 0.75398815
5351.8003 7.8882613 0.75403976
5353.0342 7.4697008 0.80830789
5354.2656 9.4079609 1.0538681
5355.5005 12.685794 1.0343677
5356.7324 11.834453 1.04233
5357.9678 10.097069 0.78429663
5359.2002 8.5355873 0.77888334
5360.4331 9.1057158 0.77930427
5361.6694 8.4034729 0.76175684
5362.9028 7.5402927 0.72750765
5364.1392 9.5915136 0.72611994
5365.3735 7.7354913 0.73213899
5366.6108 10.352143 1.0070666
5367.8452 8.5501118 1.0309823
5369.0801 8.0007162 1.0343105
5370.3184 12.319314 1.1416181
5371.5537 8.581933 1.1140692
5372.7925 9.2987347 0.83529145
5374.0283 9.593647 0.80157089
5375.2676 9.2855206 0.78711641
5376.5039 8.9995747 0.79237711
5377.7441 8.1534166 0.76695019
5378.981 8.6633921 0.73619032
5380.2183 8.3206167 0.73845375
5381.459 7.9281812 0.75209862
5382.6973 11.346039 1.0678607
5383.9385 9.1315899 1.0060385
5385.1768 8.9966545 0.71727216
5386.4189 8.9234991 0.72019523
5387.6577 5.2544284 0.86103833
5388.8975 12.602299 1.4987297
5390.1401 10.18252 1.1797884
5391.3799 8.5273724 0.75447577
5392.623 8.0317068 0.76292527
5393.8638 10.488716 1.0893698
5395.1074 7.3436089 1.1077579
5396.3486 7.9669328 0.78840196
5397.5903 8.3235159 0.77598554
5398.835 11.241322 0.97483432
5400.0767 8.90522 0.9649235
5401.3223 9.1811295 0.73515177
5402.5645 9.0725698 0.74657845
5403.8105 11.072818 1.0064175
5405.0537 12.960503 1.0283383
5406.2969 7.3058801 0.82273608
5407.5439 6.266089 0.81094474
5408.7876 8.6870947 0.71820986
5410.0352 8.5515461 0.7195704
5411.2798 9.626462 0.76190585
5412.5273 8.6393919 0.97725827
5413.7725 11.806603 0.97222084
5415.0181 8.699482 1.4271512
5416.2666 7.9220972 0.95500714
5417.5127 7.0476389 1.0224711
5418.7617 7.9957576 0.92541391
5420.0083 9.4246635 0.78002614
5421.2583 11.404073 1.0041693
5422.5054 10.50525 0.97343475
5423.7529 8.2596893 0.71002769
5425.0034 8.0617828 0.71872967
5426.2515 8.0752516 0.73721784
5427.5029 9.6031437 0.75848508
5428.7515 10.096203 1.0123603
5430.0034 12.373171 1.0548223
5431.2524 13.22616 1.089368
5432.502 10.098842 1.0910276
5433.7549 8.839571 0.84617811
5435.0049 10.243797 0.82751065
5436.2578 9.1599798 0.7864964
5437.5088 11.481425 1.0079203
5438.7627 12.283429 1.0172602
5440.0137 9.7764034 1.045419
5441.2651 5.9978004 0.88087004
5442.52 9.7341423 0.77335697
5443.772 10.546306 0.97496563
5445.0273 10.538413 1.4563627
5446.2798 6.7497025 0.86639333
5447.5356 9.8627558 0.75490081
5448.7891 8.9875259 0.75361115
5450.0425 8.1669664 0.75110567
5451.2993 8.3138361 0.77034503
5452.5532 8.5254641 0.76686984
5453.8105 7.3548656 0.75391746
5455.0654 8.6185188 0.92318934
5456.3232 7.9052601 0.70798761
5457.5786 7.1650701 0.70201975
5458.834 7.05791 0.73893023
5460.0928 5.9626327 0.8800109
5461.3486 7.2706618 1.275346
5462.6084 6.6597438 1.3575716
5463.8647 7.8754816 1.1090045
5465.125 7.7929716 1.1599245
5466.3823 9.2131605 1.0481987
5467.6396 8.5144253 1.003619
5468.9004 5.6291561 0.71399629
5470.1587 7.0267758 0.71951556
5471.4199 7.279603 0.72838891
5472.6787 8.4831142 0.74002206
5473.9404 9.7422018 0.76033026
5475.1997 4.697587 0.85230523
5476.4624 6.5097251 0.83174086
5477.7222 7.5767131 0.72897309
5478.9824 6.5453405 0.73425728
5480.2461 8.412055 0.7882024
5481.5068 6.5499706 0.80918682
5482.7705 8.4368906 0.79538691
5484.0322 8.0099287 0.75252515
5485.2964 8.0439558 0.74506319
5486.5586 8.1230822 0.74947894
5487.8208 7.1456051 0.74326736
5489.0859 7.5151668 0.73286664
5490.3491 7.8535314 0.7289238
5491.6147 7.7108607 0.70856392
5492.8784 7.7187638 0.69776046
5494.145 5.345036 0.86782533
5495.4087 4.4899192 1.8506043
5496.6729 9.4228354 0.97697359
5497.9404 7.7868309 0.74032599
5499.2056 6.6340322 0.75110966
5500.4736 7.5655694 0.7883113
