wavelength_A,flux,error,model,mission,instrument,plate,mjd,fiberid,specobjid,run2d,programname,data_release
4924.929,6.332051,0.8414044,10.406053,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
4926.065,6.523766,0.87053406,10.347723,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
4927.1978,9.937094,0.913955,10.702155,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
4928.3315,7.182899,0.8656197,10.870234,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
4929.468,8.00463,0.85219103,11.247607,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
4930.602,9.244529,0.8691253,11.977058,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
4931.739,8.196771,0.85945433,11.424445,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
4932.8735,8.029543,0.849048,11.256445,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
4934.0107,7.608162,0.8529718,12.026095,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
4935.146,9.386818,1.1425397,12.816426,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
4936.2812,9.68921,1.16956,12.871223,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
4937.4194,7.7536216,0.8399699,13.697084,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
4938.5557,7.324835,0.83744425,15.304041,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
4939.6943,9.208276,0.84592223,15.686329,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
4940.8306,8.7577095,0.8134612,14.816149,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
4941.97,8.715211,1.0724883,14.006494,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
4943.107,11.914731,1.1128767,14.422644,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
4944.244,11.198492,1.1106133,15.650273,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
4945.3843,7.820271,1.1097032,15.554236,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
4946.522,6.749783,0.85641134,16.459225,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
4947.6626,6.9324503,0.8591728,17.305025,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
4948.801,10.9159975,1.1392833,16.58654,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
4949.942,9.310991,1.1636943,14.882525,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
4951.0806,6.834498,0.85264266,13.322011,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
4952.2197,7.7188025,0.87379014,13.421509,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
4953.362,7.183004,0.8899935,13.880531,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
4954.501,7.889326,0.924356,12.783015,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
4955.6436,6.760232,0.89135396,10.181964,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
4956.7837,8.419521,0.84580606,8.756271,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
4957.927,5.9883375,0.80707234,10.804688,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
4959.0674,6.878337,0.82386845,11.906604,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
4960.208,5.6642675,0.8147568,11.076447,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
4961.352,4.861179,0.7866005,10.314796,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
4962.493,3.2987113,0.7439859,9.89062,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
4963.6377,5.338769,0.7548097,8.805685,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
4964.7793,4.8523316,0.7572337,10.273143,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
4965.9243,4.752481,0.75913143,9.712961,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
4967.067,6.451283,0.7863299,10.399527,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
4968.2095,6.890883,0.7944131,9.0677185,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
4969.355,6.030335,0.7997078,6.7416906,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
4970.498,6.0186324,0.812564,9.016089,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
4971.6445,5.785742,0.85276073,8.22447,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
4972.788,6.219853,0.85689914,8.230835,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
4973.935,6.264577,0.82938874,9.260592,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
4975.079,5.921521,0.79479516,9.399284,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
4976.2236,5.884155,0.8138839,8.1453,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
4977.371,6.32078,0.8493575,7.404238,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
4978.516,8.376574,1.1877143,8.637491,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
4979.664,8.992967,1.2494191,8.983143,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
4980.8096,6.7767835,1.0884799,9.830746,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
4981.9585,4.464042,1.0859411,9.249763,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
4983.1045,4.5435834,1.1017947,7.5843596,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
4984.251,6.26181,0.97215784,7.6908426,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
4985.4004,5.709343,0.85692155,6.2067246,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
4986.547,4.9028125,0.8551821,7.7707324,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
4987.697,7.0149627,0.8929471,8.178415,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
4988.844,7.5719137,0.96858674,7.2931514,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
4989.9946,8.138727,0.9441677,7.543964,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
4991.1426,7.3311553,0.8562652,9.392038,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
4992.291,5.9912453,0.8173114,9.4012,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
4993.442,7.621344,0.835352,7.9621034,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
4994.591,6.007612,0.8218629,7.0371795,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
4995.7427,7.345538,0.85556346,6.672767,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
4996.892,5.884543,0.792849,7.082825,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
4998.044,6.227476,0.78632337,8.5464115,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
4999.194,7.3673725,0.78651196,8.125941,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
5000.3438,5.249768,0.7710329,7.4005404,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
5001.497,6.7385287,0.80923206,7.4069467,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
5002.6475,6.8573675,0.8258108,7.188116,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
5003.8013,5.107873,0.7759407,6.4262085,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
5004.952,5.6265726,0.7427117,6.2562127,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
5006.1064,4.998032,0.75198376,6.7114,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
5007.2583,7.594466,0.78684103,6.8354983,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
5008.4126,3.4015028,0.7493089,7.863741,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
5009.565,5.8009214,0.77397305,8.089583,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
5010.7173,6.3967237,0.8101415,7.116419,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
5011.873,5.991321,0.7870944,7.0852866,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
5013.026,6.330313,0.7482412,7.264148,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
5014.1816,6.286197,0.7311701,6.8111973,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
5015.3354,6.2697277,0.7286066,5.2033024,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
5016.4917,5.8387923,0.73627687,4.652416,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
5017.646,5.3905954,0.74182,5.7157893,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
5018.8003,7.868675,0.78887975,6.557962,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
5019.9575,7.590529,0.7786129,7.873196,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
5021.1123,5.5976515,0.7400515,7.344246,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
5022.27,5.5292635,0.71761906,7.119674,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
5023.426,6.6079197,0.7394458,8.00425,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
5024.584,5.6161666,0.7322415,8.179354,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
5025.7397,6.0671315,0.77843314,6.3408403,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
5026.896,6.41464,0.78712547,6.8577776,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
5028.055,5.9061913,0.7597554,8.0386095,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
5029.212,5.441458,0.7242172,8.072135,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
5030.3716,5.894875,0.7103068,6.3616405,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
5031.529,6.448605,0.73865795,5.0849757,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
5032.689,5.8510737,0.741591,6.7022986,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
5033.847,7.598996,0.77158415,7.056223,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
5035.005,7.1560855,0.7785472,5.0102587,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
5036.166,6.2422,0.7524114,5.1253185,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
5037.3247,7.4357934,0.7651639,7.1482463,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
5038.4863,7.0919967,0.7520579,8.049419,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
5039.6455,6.3512645,0.75478816,6.8283362,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
5040.8076,6.9409056,0.76752365,7.42994,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
5041.967,5.679319,0.7868625,9.102966,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
5043.127,6.817942,0.7974557,7.863399,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
5044.29,5.103272,0.77834654,7.1567197,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
5045.45,6.9617324,0.7725525,8.226358,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
5046.614,7.1565,0.7679827,7.5460024,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
5047.775,7.431282,0.7828861,7.871138,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
5048.939,6.4620004,0.77549374,7.5302744,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
5050.1,9.791526,1.1938384,8.425477,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
5051.262,10.803795,1.2058449,9.847422,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
5052.427,5.6551046,1.0257198,8.966724,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
5053.5894,6.8402247,0.74922746,5.8099847,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
5054.7544,7.3095303,0.7489409,8.031567,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
5055.9175,6.483074,0.7214791,9.151095,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
5057.083,5.2706285,0.705521,8.73771,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
5058.2466,8.7486725,1.0177467,8.360127,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
5059.41,8.753848,1.0629436,8.267212,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
5060.577,5.5290704,0.78672117,7.8402376,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
5061.741,6.6858945,0.7785755,8.436683,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
5062.908,7.535913,0.7697841,7.5683665,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
5064.073,4.886312,0.74180275,6.723166,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
5065.2407,7.499454,1.021434,6.72328,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
5066.4062,9.76398,1.042125,7.352073,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
5067.572,6.635113,0.7341509,8.09099,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
5068.74,6.5259876,0.7369422,8.391046,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
5069.9062,6.217545,0.7595264,7.2728477,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
5071.075,5.3712525,0.7752386,6.9751434,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
5072.2417,7.4065824,0.8218542,7.9459853,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
5073.4116,7.2160583,0.8313741,8.705995,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
5074.5786,7.5164375,0.8267993,8.153382,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
5075.746,6.8034143,0.7931934,8.401959,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
5076.9165,6.6290407,0.7520144,8.763445,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
5078.0845,7.8215938,1.014548,8.548222,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
5079.2554,10.532559,1.0276232,8.663036,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
5080.424,9.281833,1.0792606,8.90806,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
5081.5957,7.686893,0.8712664,8.546214,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
5082.7646,6.546143,0.8978862,10.422531,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
5083.9336,5.4519506,0.82417315,10.157191,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
5085.106,7.6681623,0.7915688,9.035215,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
5086.276,6.3663173,0.7926022,9.606487,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
5087.4487,7.142123,0.7966918,10.446576,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
5088.619,6.6128736,0.8288964,8.663442,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
5089.7925,5.571276,0.82014287,9.2494545,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
5090.9634,7.5379796,0.81376934,8.42813,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
5092.135,8.198168,0.7910872,9.710711,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
5093.309,6.202277,0.72392386,10.109366,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
5094.4805,6.440665,0.70725113,8.850607,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
5095.6553,6.8407993,0.7304113,10.007797,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
5096.8276,6.754876,0.75502115,10.648669,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
5098.003,7.023472,0.75902045,9.984481,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
5099.176,7.1212583,1.05708,10.758105,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
5100.3516,8.572218,1.0629977,11.368667,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
5101.525,6.8696136,0.7984369,10.821498,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
5102.6987,6.931389,0.7737824,11.011987,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
5103.875,6.5066433,0.72793525,11.639232,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
5105.0493,6.4643993,0.74820966,12.193878,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
5106.2266,5.5082974,0.75018847,11.791428,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
5107.4014,6.2991962,0.78644574,11.976831,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
5108.579,6.9144764,0.78307897,12.798455,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
5109.7544,6.969037,0.9595983,12.536714,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
5110.9297,3.8455794,0.88846654,13.0142145,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
5112.1084,7.7472687,0.88546044,11.964909,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
5113.284,4.4344935,0.88185644,12.74436,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
5114.4634,8.1609955,0.785461,12.697387,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
5115.64,6.368891,0.7620919,10.609054,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
5116.82,6.4351854,0.73725706,10.056856,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
5117.9966,7.1286616,0.728717,10.980842,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
5119.1743,6.1552525,0.7263389,11.138315,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
5120.3545,9.347668,1.0453861,10.423621,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
5121.5327,6.823027,1.0698549,10.607649,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
5122.7134,6.7623568,0.73819876,11.047046,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
5123.892,6.7246594,0.7136248,9.554006,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
5125.0737,6.854941,0.71968096,9.384842,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
5126.2524,7.8451443,0.729279,9.248238,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
5127.432,6.5828204,0.7271457,8.719238,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
5128.6143,8.770895,0.7718536,8.601143,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
5129.794,7.0548296,0.8076185,8.351137,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
5130.977,6.378337,0.7933608,6.8849545,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
5132.157,4.619296,0.7533685,7.25433,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
5133.341,7.4328227,0.7445875,8.9873295,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
5134.522,9.068154,1.0827291,8.726422,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
5135.703,7.3522944,0.9681681,7.646992,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
5136.887,8.123153,0.7415652,7.0108237,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
5138.069,8.622956,0.740427,6.3669076,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
5139.254,7.8244543,0.7382048,7.6694117,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
5140.436,8.432975,0.7463314,8.44232,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
5141.6216,10.431363,1.008477,8.554283,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
5142.804,7.90502,0.9791171,8.521932,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
5143.9873,6.3120894,0.7222557,8.844835,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
5145.174,6.53278,0.72774136,9.173036,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
5146.3574,7.051608,0.7461771,7.8234653,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
5147.544,7.2053595,0.74932635,9.020111,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
5148.728,7.6782436,0.7515868,7.89668,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
5149.9155,6.6305,0.7697646,6.1516466,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
5151.1,7.861464,0.8020498,6.407142,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
5152.285,6.908311,0.78054976,7.1551085,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
5153.473,7.2311068,0.7827181,6.72915,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
5154.6587,7.62352,0.8010718,7.115059,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
5155.8477,6.083651,0.789094,7.649988,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
5157.0337,6.5316887,0.7698982,8.043688,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
5158.2227,7.539331,0.7940056,7.8960147,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
5159.4097,5.593444,0.81342477,7.326243,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
5160.596,7.6660557,0.8076224,8.74184,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
5161.786,5.9128747,0.8374654,6.8777895,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
5162.9736,7.4387646,0.859905,8.291137,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
5164.1646,8.514037,0.8121061,9.599713,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
5165.3525,7.5401664,0.75287354,8.541016,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
5166.5435,8.070177,0.7418592,8.7038145,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
5167.732,8.133964,0.7439677,7.018194,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
5168.921,7.634878,0.7557732,8.191857,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
5170.113,6.9143157,0.7430939,7.42538,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
5171.3022,6.1376,0.7103338,6.3639183,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
5172.4946,5.6903577,0.69766647,6.9878306,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
5173.6846,5.0257688,0.6859888,7.8593297,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
5174.878,4.637276,0.66523015,9.75197,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
5176.0684,5.055735,0.8824289,6.9317274,SDSS-SDSS,SDSS,619,52056,437,697052198474901504,26,binning 1   1,DR18
